"BLOCK","NAME","GQ_HH","GQ_Inst","GQ_Inst_Cor","GQ_Inst_Juv","GQ_Inst_Nur","GQ_Inst_Oth","GQ_Non","GQ_Non_Uni","GQ_Non_Mil","GQ_Non_Oth"
410510038021009,"Block 1009, Block Group 1, Census Tract 38.02, Multnomah County, Oregon",5,0,0,0,0,0,5,0,0,5
410510029021027,"Block 1027, Block Group 1, Census Tract 29.02, Multnomah County, Oregon",2,0,0,0,0,0,2,0,0,2
410510029033008,"Block 3008, Block Group 3, Census Tract 29.03, Multnomah County, Oregon",3,0,0,0,0,0,3,0,0,3
410510029034008,"Block 4008, Block Group 4, Census Tract 29.03, Multnomah County, Oregon",2,0,0,0,0,0,2,0,0,2
410430304031016,"Block 1016, Block Group 1, Census Tract 304.03, Linn County, Oregon",4,0,0,0,0,0,4,0,0,4
410430304031025,"Block 1025, Block Group 1, Census Tract 304.03, Linn County, Oregon",3,0,0,0,0,0,3,0,0,3
410510002021010,"Block 1010, Block Group 1, Census Tract 2.02, Multnomah County, Oregon",58,0,0,0,0,0,58,0,0,58
410510095021002,"Block 1002, Block Group 1, Census Tract 95.02, Multnomah County, Oregon",19,2,0,0,2,0,17,0,0,17
410510095021006,"Block 1006, Block Group 1, Census Tract 95.02, Multnomah County, Oregon",3,0,0,0,0,0,3,0,0,3
410510095021013,"Block 1013, Block Group 1, Census Tract 95.02, Multnomah County, Oregon",1,0,0,0,0,0,1,0,0,1
410470005022010,"Block 2010, Block Group 2, Census Tract 5.02, Marion County, Oregon",20,0,0,0,0,0,20,0,0,20
410470005023000,"Block 3000, Block Group 3, Census Tract 5.02, Marion County, Oregon",1,0,0,0,0,0,1,0,0,1
410470005023001,"Block 3001, Block Group 3, Census Tract 5.02, Marion County, Oregon",14,0,0,0,0,0,14,0,0,14
410470025032006,"Block 2006, Block Group 2, Census Tract 25.03, Marion County, Oregon",2,0,0,0,0,0,2,0,0,2
410510082033007,"Block 3007, Block Group 3, Census Tract 82.03, Multnomah County, Oregon",8,0,0,0,0,0,8,0,0,8
410510082041002,"Block 1002, Block Group 1, Census Tract 82.04, Multnomah County, Oregon",12,0,0,0,0,0,12,0,0,12
410470006001020,"Block 1020, Block Group 1, Census Tract 6, Marion County, Oregon",9,0,0,0,0,0,9,0,0,9
410510019003024,"Block 3024, Block Group 3, Census Tract 19, Multnomah County, Oregon",43,0,0,0,0,0,43,0,0,43
410510034023016,"Block 3016, Block Group 3, Census Tract 34.02, Multnomah County, Oregon",10,0,0,0,0,0,10,0,0,10
410430307004047,"Block 4047, Block Group 4, Census Tract 307, Linn County, Oregon",2,0,0,0,0,0,2,0,0,2
410510074002017,"Block 2017, Block Group 2, Census Tract 74, Multnomah County, Oregon",7,0,0,0,0,0,7,0,0,7
410510006014025,"Block 4025, Block Group 4, Census Tract 6.01, Multnomah County, Oregon",4,0,0,0,0,0,4,0,0,4
410510006021007,"Block 1007, Block Group 1, Census Tract 6.02, Multnomah County, Oregon",7,0,0,0,0,0,7,0,0,7
410510006021008,"Block 1008, Block Group 1, Census Tract 6.02, Multnomah County, Oregon",38,0,0,0,0,0,38,0,0,38
410510006021021,"Block 1021, Block Group 1, Census Tract 6.02, Multnomah County, Oregon",1,0,0,0,0,0,1,0,0,1
410510051033004,"Block 3004, Block Group 3, Census Tract 51.03, Multnomah County, Oregon",33,0,0,0,0,0,33,0,0,33
410510066011009,"Block 1009, Block Group 1, Census Tract 66.01, Multnomah County, Oregon",68,0,0,0,0,0,68,0,0,68
410470103031002,"Block 1002, Block Group 1, Census Tract 103.03, Marion County, Oregon",5,0,0,0,0,0,5,0,0,5
410510051033007,"Block 3007, Block Group 3, Census Tract 51.03, Multnomah County, Oregon",93,46,46,0,0,0,47,0,0,47
410510052011000,"Block 1000, Block Group 1, Census Tract 52.01, Multnomah County, Oregon",13,0,0,0,0,0,13,0,0,13
410510052011002,"Block 1002, Block Group 1, Census Tract 52.01, Multnomah County, Oregon",31,0,0,0,0,0,31,0,0,31
410510052011007,"Block 1007, Block Group 1, Census Tract 52.01, Multnomah County, Oregon",28,0,0,0,0,0,28,0,0,28
410510089041004,"Block 1004, Block Group 1, Census Tract 89.04, Multnomah County, Oregon",122,75,0,0,75,0,47,0,0,47
410510089042000,"Block 2000, Block Group 2, Census Tract 89.04, Multnomah County, Oregon",36,0,0,0,0,0,36,0,0,36
410510089042004,"Block 2004, Block Group 2, Census Tract 89.04, Multnomah County, Oregon",6,0,0,0,0,0,6,0,0,6
410510089042009,"Block 2009, Block Group 2, Census Tract 89.04, Multnomah County, Oregon",12,0,0,0,0,0,12,0,0,12
410470104001026,"Block 1026, Block Group 1, Census Tract 104, Marion County, Oregon",4,0,0,0,0,0,4,0,0,4
410510057021000,"Block 1000, Block Group 1, Census Tract 57.02, Multnomah County, Oregon",17,0,0,0,0,0,17,0,0,17
410510096062007,"Block 2007, Block Group 2, Census Tract 96.06, Multnomah County, Oregon",10,0,0,0,0,0,10,0,0,10
410510096062008,"Block 2008, Block Group 2, Census Tract 96.06, Multnomah County, Oregon",2,0,0,0,0,0,2,0,0,2
410510096062015,"Block 2015, Block Group 2, Census Tract 96.06, Multnomah County, Oregon",12,0,0,0,0,0,12,0,0,12
410510097032008,"Block 2008, Block Group 2, Census Tract 97.03, Multnomah County, Oregon",11,0,0,0,0,0,11,0,0,11
410470104002014,"Block 2014, Block Group 2, Census Tract 104, Marion County, Oregon",7,0,0,0,0,0,7,0,0,7
410470104003001,"Block 3001, Block Group 3, Census Tract 104, Marion County, Oregon",4,0,0,0,0,0,4,0,0,4
410470104003005,"Block 3005, Block Group 3, Census Tract 104, Marion County, Oregon",75,59,0,0,59,0,16,0,0,16
410510096053008,"Block 3008, Block Group 3, Census Tract 96.05, Multnomah County, Oregon",6,0,0,0,0,0,6,0,0,6
410470018014002,"Block 4002, Block Group 4, Census Tract 18.01, Marion County, Oregon",13,0,0,0,0,0,13,0,0,13
410470018021007,"Block 1007, Block Group 1, Census Tract 18.02, Marion County, Oregon",10,0,0,0,0,0,10,0,0,10
410470018022001,"Block 2001, Block Group 2, Census Tract 18.02, Marion County, Oregon",4,0,0,0,0,0,4,0,0,4
410470018022004,"Block 2004, Block Group 2, Census Tract 18.02, Marion County, Oregon",3,0,0,0,0,0,3,0,0,3
410510042001000,"Block 1000, Block Group 1, Census Tract 42, Multnomah County, Oregon",4,0,0,0,0,0,4,0,0,4
410510038021013,"Block 1013, Block Group 1, Census Tract 38.02, Multnomah County, Oregon",8,0,0,0,0,0,8,0,0,8
410510029024004,"Block 4004, Block Group 4, Census Tract 29.02, Multnomah County, Oregon",16,0,0,0,0,0,16,0,0,16
410430304012015,"Block 2015, Block Group 2, Census Tract 304.01, Linn County, Oregon",10,0,0,0,0,0,10,0,0,10
410510030001005,"Block 1005, Block Group 1, Census Tract 30, Multnomah County, Oregon",3,0,0,0,0,0,3,0,0,3
410510095022013,"Block 2013, Block Group 2, Census Tract 95.02, Multnomah County, Oregon",6,0,0,0,0,0,6,0,0,6
410510003012017,"Block 2017, Block Group 2, Census Tract 3.01, Multnomah County, Oregon",6,0,0,0,0,0,6,0,0,6
410510095023013,"Block 3013, Block Group 3, Census Tract 95.02, Multnomah County, Oregon",7,0,0,0,0,0,7,0,0,7
410510095023016,"Block 3016, Block Group 3, Census Tract 95.02, Multnomah County, Oregon",24,12,0,0,0,12,12,0,0,12
410470025033004,"Block 3004, Block Group 3, Census Tract 25.03, Marion County, Oregon",7,0,0,0,0,0,7,0,0,7
410510047001002,"Block 1002, Block Group 1, Census Tract 47, Multnomah County, Oregon",8,0,0,0,0,0,8,0,0,8
410470006002000,"Block 2000, Block Group 2, Census Tract 6, Marion County, Oregon",4,0,0,0,0,0,4,0,0,4
410510082041015,"Block 1015, Block Group 1, Census Tract 82.04, Multnomah County, Oregon",8,0,0,0,0,0,8,0,0,8
410510083011001,"Block 1001, Block Group 1, Census Tract 83.01, Multnomah County, Oregon",20,0,0,0,0,0,20,0,0,20
410510083011002,"Block 1002, Block Group 1, Census Tract 83.01, Multnomah County, Oregon",21,0,0,0,0,0,21,0,0,21
410470107023034,"Block 3034, Block Group 3, Census Tract 107.02, Marion County, Oregon",165,104,0,0,104,0,61,0,0,61
410510020012005,"Block 2005, Block Group 2, Census Tract 20.01, Multnomah County, Oregon",29,0,0,0,0,0,29,0,0,29
410510075002000,"Block 2000, Block Group 2, Census Tract 75, Multnomah County, Oregon",15,0,0,0,0,0,15,0,0,15
410510075002001,"Block 2001, Block Group 2, Census Tract 75, Multnomah County, Oregon",16,0,0,0,0,0,16,0,0,16
410430308011023,"Block 1023, Block Group 1, Census Tract 308.01, Linn County, Oregon",19,0,0,0,0,0,19,0,0,19
410510006022007,"Block 2007, Block Group 2, Census Tract 6.02, Multnomah County, Oregon",2,0,0,0,0,0,2,0,0,2
410510006022024,"Block 2024, Block Group 2, Census Tract 6.02, Multnomah County, Oregon",14,0,0,0,0,0,14,0,0,14
410510006023007,"Block 3007, Block Group 3, Census Tract 6.02, Multnomah County, Oregon",1,0,0,0,0,0,1,0,0,1
410510052012020,"Block 2020, Block Group 2, Census Tract 52.01, Multnomah County, Oregon",18,0,0,0,0,0,18,0,0,18
410510052012022,"Block 2022, Block Group 2, Census Tract 52.01, Multnomah County, Oregon",85,0,0,0,0,0,85,0,0,85
410510052013003,"Block 3003, Block Group 3, Census Tract 52.01, Multnomah County, Oregon",16,0,0,0,0,0,16,0,0,16
410510052013006,"Block 3006, Block Group 3, Census Tract 52.01, Multnomah County, Oregon",6,0,0,0,0,0,6,0,0,6
410510089042011,"Block 2011, Block Group 2, Census Tract 89.04, Multnomah County, Oregon",4,0,0,0,0,0,4,0,0,4
410510089043004,"Block 3004, Block Group 3, Census Tract 89.04, Multnomah County, Oregon",16,0,0,0,0,0,16,0,0,16
410510089043006,"Block 3006, Block Group 3, Census Tract 89.04, Multnomah County, Oregon",10,0,0,0,0,0,10,0,0,10
410510090011001,"Block 1001, Block Group 1, Census Tract 90.01, Multnomah County, Oregon",3,0,0,0,0,0,3,0,0,3
410510010001022,"Block 1022, Block Group 1, Census Tract 10, Multnomah County, Oregon",3,0,0,0,0,0,3,0,0,3
410470104003013,"Block 3013, Block Group 3, Census Tract 104, Marion County, Oregon",3,0,0,0,0,0,3,0,0,3
410470104004015,"Block 4015, Block Group 4, Census Tract 104, Marion County, Oregon",1,0,0,0,0,0,1,0,0,1
410510097012018,"Block 2018, Block Group 2, Census Tract 97.01, Multnomah County, Oregon",7,0,0,0,0,0,7,0,0,7
410510097013002,"Block 3002, Block Group 3, Census Tract 97.01, Multnomah County, Oregon",1,0,0,0,0,0,1,0,0,1
410510097013006,"Block 3006, Block Group 3, Census Tract 97.01, Multnomah County, Oregon",2,0,0,0,0,0,2,0,0,2
410510029031001,"Block 1001, Block Group 1, Census Tract 29.03, Multnomah County, Oregon",8,0,0,0,0,0,8,0,0,8
410430304013009,"Block 3009, Block Group 3, Census Tract 304.01, Linn County, Oregon",43,0,0,0,0,0,43,0,0,43
410510030003004,"Block 3004, Block Group 3, Census Tract 30, Multnomah County, Oregon",1,0,0,0,0,0,1,0,0,1
410510003012011,"Block 2011, Block Group 2, Census Tract 3.01, Multnomah County, Oregon",210,0,0,0,0,0,210,75,0,135
410510014005016,"Block 5016, Block Group 5, Census Tract 14, Multnomah County, Oregon",11,0,0,0,0,0,11,0,0,11
410510072021022,"Block 1022, Block Group 1, Census Tract 72.02, Multnomah County, Oregon",4,0,0,0,0,0,4,0,0,4
410510072021024,"Block 1024, Block Group 1, Census Tract 72.02, Multnomah County, Oregon",5,0,0,0,0,0,5,0,0,5
410510095023012,"Block 3012, Block Group 3, Census Tract 95.02, Multnomah County, Oregon",12,0,0,0,0,0,12,0,0,12
410510096031005,"Block 1005, Block Group 1, Census Tract 96.03, Multnomah County, Oregon",5,0,0,0,0,0,5,0,0,5
410510096031007,"Block 1007, Block Group 1, Census Tract 96.03, Multnomah County, Oregon",3,0,0,0,0,0,3,0,0,3
410510096031012,"Block 1012, Block Group 1, Census Tract 96.03, Multnomah County, Oregon",17,12,0,7,5,0,5,0,0,5
410510096031013,"Block 1013, Block Group 1, Census Tract 96.03, Multnomah County, Oregon",3,0,0,0,0,0,3,0,0,3
410510096031023,"Block 1023, Block Group 1, Census Tract 96.03, Multnomah County, Oregon",1,0,0,0,0,0,1,0,0,1
410510047002007,"Block 2007, Block Group 2, Census Tract 47, Multnomah County, Oregon",14,0,0,0,0,0,14,0,0,14
410470007021018,"Block 1018, Block Group 1, Census Tract 7.02, Marion County, Oregon",3,0,0,0,0,0,3,0,0,3
410470007021019,"Block 1019, Block Group 1, Census Tract 7.02, Marion County, Oregon",20,0,0,0,0,0,20,0,0,20
410470007021028,"Block 1028, Block Group 1, Census Tract 7.02, Marion County, Oregon",23,0,0,0,0,0,23,0,0,23
410510083011022,"Block 1022, Block Group 1, Census Tract 83.01, Multnomah County, Oregon",5,0,0,0,0,0,5,0,0,5
410510083012000,"Block 2000, Block Group 2, Census Tract 83.01, Multnomah County, Oregon",43,0,0,0,0,0,43,0,0,43
410510035013008,"Block 3008, Block Group 3, Census Tract 35.01, Multnomah County, Oregon",2,0,0,0,0,0,2,0,0,2
410510035014001,"Block 4001, Block Group 4, Census Tract 35.01, Multnomah County, Oregon",6,0,0,0,0,0,6,0,0,6
410510035014010,"Block 4010, Block Group 4, Census Tract 35.01, Multnomah County, Oregon",59,0,0,0,0,0,59,0,0,59
410510035021001,"Block 1001, Block Group 1, Census Tract 35.02, Multnomah County, Oregon",9,0,0,0,0,0,9,0,0,9
410510035021007,"Block 1007, Block Group 1, Census Tract 35.02, Multnomah County, Oregon",8,0,0,0,0,0,8,0,0,8
410510020021003,"Block 1003, Block Group 1, Census Tract 20.02, Multnomah County, Oregon",5,0,0,0,0,0,5,0,0,5
410510076001002,"Block 1002, Block Group 1, Census Tract 76, Multnomah County, Oregon",3,0,0,0,0,0,3,0,0,3
410430308013009,"Block 3009, Block Group 3, Census Tract 308.01, Linn County, Oregon",12,0,0,0,0,0,12,0,0,12
410510006024003,"Block 4003, Block Group 4, Census Tract 6.02, Multnomah County, Oregon",12,0,0,0,0,0,12,0,0,12
410510007011007,"Block 1007, Block Group 1, Census Tract 7.01, Multnomah County, Oregon",13,0,0,0,0,0,13,0,0,13
410510007011012,"Block 1012, Block Group 1, Census Tract 7.01, Multnomah County, Oregon",2,0,0,0,0,0,2,0,0,2
410470103032021,"Block 2021, Block Group 2, Census Tract 103.03, Marion County, Oregon",21,0,0,0,0,0,21,0,0,21
410510090012002,"Block 2002, Block Group 2, Census Tract 90.01, Multnomah County, Oregon",28,0,0,0,0,0,28,0,0,28
410510090013001,"Block 3001, Block Group 3, Census Tract 90.01, Multnomah County, Oregon",12,0,0,0,0,0,12,0,0,12
410510090014000,"Block 4000, Block Group 4, Census Tract 90.01, Multnomah County, Oregon",7,0,0,0,0,0,7,0,0,7
410510069002011,"Block 2011, Block Group 2, Census Tract 69, Multnomah County, Oregon",4,0,0,0,0,0,4,0,0,4
410510069002017,"Block 2017, Block Group 2, Census Tract 69, Multnomah County, Oregon",3,0,0,0,0,0,3,0,0,3
410470104005042,"Block 5042, Block Group 5, Census Tract 104, Marion County, Oregon",125,0,0,0,0,0,125,57,0,68
410470104005053,"Block 5053, Block Group 5, Census Tract 104, Marion County, Oregon",13,0,0,0,0,0,13,0,0,13
410510097032001,"Block 2001, Block Group 2, Census Tract 97.03, Multnomah County, Oregon",3,0,0,0,0,0,3,0,0,3
410470018032005,"Block 2005, Block Group 2, Census Tract 18.03, Marion County, Oregon",482,478,478,0,0,0,4,0,0,4
410470018032027,"Block 2027, Block Group 2, Census Tract 18.03, Marion County, Oregon",67,47,0,0,47,0,20,0,0,20
410470018032031,"Block 2031, Block Group 2, Census Tract 18.03, Marion County, Oregon",12,0,0,0,0,0,12,0,0,12
410510001012014,"Block 2014, Block Group 2, Census Tract 1.01, Multnomah County, Oregon",6,0,0,0,0,0,6,0,0,6
410510001021000,"Block 1000, Block Group 1, Census Tract 1.02, Multnomah County, Oregon",9,0,0,0,0,0,9,0,0,9
410510015003007,"Block 3007, Block Group 3, Census Tract 15, Multnomah County, Oregon",16,0,0,0,0,0,16,0,0,16
410510072022000,"Block 2000, Block Group 2, Census Tract 72.02, Multnomah County, Oregon",12,0,0,0,0,0,12,0,0,12
410510096032011,"Block 2011, Block Group 2, Census Tract 96.03, Multnomah County, Oregon",4,0,0,0,0,0,4,0,0,4
410510096032015,"Block 2015, Block Group 2, Census Tract 96.03, Multnomah County, Oregon",10,0,0,0,0,0,10,0,0,10
410510096041008,"Block 1008, Block Group 1, Census Tract 96.04, Multnomah County, Oregon",16,0,0,0,0,0,16,0,0,16
410510047003004,"Block 3004, Block Group 3, Census Tract 47, Multnomah County, Oregon",9,0,0,0,0,0,9,0,0,9
410510047003007,"Block 3007, Block Group 3, Census Tract 47, Multnomah County, Oregon",1,0,0,0,0,0,1,0,0,1
410510048001002,"Block 1002, Block Group 1, Census Tract 48, Multnomah County, Oregon",7,0,0,0,0,0,7,0,0,7
410470007022004,"Block 2004, Block Group 2, Census Tract 7.02, Marion County, Oregon",9,0,0,0,0,0,9,0,0,9
410470007031013,"Block 1013, Block Group 1, Census Tract 7.03, Marion County, Oregon",18,0,0,0,0,0,18,0,0,18
410470009001001,"Block 1001, Block Group 1, Census Tract 9, Marion County, Oregon",9,0,0,0,0,0,9,0,0,9
410510083013006,"Block 3006, Block Group 3, Census Tract 83.01, Multnomah County, Oregon",10,0,0,0,0,0,10,0,0,10
410510083021005,"Block 1005, Block Group 1, Census Tract 83.02, Multnomah County, Oregon",37,0,0,0,0,0,37,0,0,37
410510083021013,"Block 1013, Block Group 1, Census Tract 83.02, Multnomah County, Oregon",5,0,0,0,0,0,5,0,0,5
410510035021022,"Block 1022, Block Group 1, Census Tract 35.02, Multnomah County, Oregon",41,0,0,0,0,0,41,0,0,41
410510083022004,"Block 2004, Block Group 2, Census Tract 83.02, Multnomah County, Oregon",3,0,0,0,0,0,3,0,0,3
410470108013024,"Block 3024, Block Group 3, Census Tract 108.01, Marion County, Oregon",13,0,0,0,0,0,13,0,0,13
410470108013036,"Block 3036, Block Group 3, Census Tract 108.01, Marion County, Oregon",9,0,0,0,0,0,9,0,0,9
410510035022000,"Block 2000, Block Group 2, Census Tract 35.02, Multnomah County, Oregon",15,0,0,0,0,0,15,0,0,15
410510020023009,"Block 3009, Block Group 3, Census Tract 20.02, Multnomah County, Oregon",31,0,0,0,0,0,31,0,0,31
410510076001012,"Block 1012, Block Group 1, Census Tract 76, Multnomah County, Oregon",2,0,0,0,0,0,2,0,0,2
410510076001020,"Block 1020, Block Group 1, Census Tract 76, Multnomah County, Oregon",12,0,0,0,0,0,12,0,0,12
410510076002002,"Block 2002, Block Group 2, Census Tract 76, Multnomah County, Oregon",2,0,0,0,0,0,2,0,0,2
410510007012016,"Block 2016, Block Group 2, Census Tract 7.01, Multnomah County, Oregon",7,0,0,0,0,0,7,0,0,7
410510007012018,"Block 2018, Block Group 2, Census Tract 7.01, Multnomah County, Oregon",10,0,0,0,0,0,10,0,0,10
410510007013009,"Block 3009, Block Group 3, Census Tract 7.01, Multnomah County, Oregon",10,0,0,0,0,0,10,0,0,10
410510010003021,"Block 3021, Block Group 3, Census Tract 10, Multnomah County, Oregon",10,0,0,0,0,0,10,0,0,10
410510010003022,"Block 3022, Block Group 3, Census Tract 10, Multnomah County, Oregon",5,0,0,0,0,0,5,0,0,5
410510010003051,"Block 3051, Block Group 3, Census Tract 10, Multnomah County, Oregon",4,0,0,0,0,0,4,0,0,4
410510097032003,"Block 2003, Block Group 2, Census Tract 97.03, Multnomah County, Oregon",5,1,0,0,1,0,4,0,0,4
410510097032005,"Block 2005, Block Group 2, Census Tract 97.03, Multnomah County, Oregon",40,0,0,0,0,0,40,0,0,40
410510092041004,"Block 1004, Block Group 1, Census Tract 92.04, Multnomah County, Oregon",5,0,0,0,0,0,5,0,0,5
410510092042001,"Block 2001, Block Group 2, Census Tract 92.04, Multnomah County, Oregon",23,0,0,0,0,0,23,0,0,23
410470105012009,"Block 2009, Block Group 2, Census Tract 105.01, Marion County, Oregon",6,0,0,0,0,0,6,0,0,6
410510091013010,"Block 3010, Block Group 3, Census Tract 91.01, Multnomah County, Oregon",7,0,0,0,0,0,7,0,0,7
410510091021000,"Block 1000, Block Group 1, Census Tract 91.02, Multnomah County, Oregon",19,0,0,0,0,0,19,0,0,19
410510091021002,"Block 1002, Block Group 1, Census Tract 91.02, Multnomah County, Oregon",2,0,0,0,0,0,2,0,0,2
410510091021003,"Block 1003, Block Group 1, Census Tract 91.02, Multnomah County, Oregon",3,0,0,0,0,0,3,0,0,3
410510091021004,"Block 1004, Block Group 1, Census Tract 91.02, Multnomah County, Oregon",10,0,0,0,0,0,10,0,0,10
410510091022007,"Block 2007, Block Group 2, Census Tract 91.02, Multnomah County, Oregon",15,0,0,0,0,0,15,0,0,15
410470020011018,"Block 1018, Block Group 1, Census Tract 20.01, Marion County, Oregon",10,0,0,0,0,0,10,0,0,10
410470020021000,"Block 1000, Block Group 1, Census Tract 20.02, Marion County, Oregon",3,0,0,0,0,0,3,0,0,3
410510042002034,"Block 2034, Block Group 2, Census Tract 42, Multnomah County, Oregon",5,0,0,0,0,0,5,0,0,5
410510001021013,"Block 1013, Block Group 1, Census Tract 1.02, Multnomah County, Oregon",9,0,0,0,0,0,9,0,0,9
410510038031006,"Block 1006, Block Group 1, Census Tract 38.03, Multnomah County, Oregon",7,0,0,0,0,0,7,0,0,7
410510016013006,"Block 3006, Block Group 3, Census Tract 16.01, Multnomah County, Oregon",11,0,0,0,0,0,11,0,0,11
410510072023026,"Block 3026, Block Group 3, Census Tract 72.02, Multnomah County, Oregon",19,0,0,0,0,0,19,0,0,19
410510003023003,"Block 3003, Block Group 3, Census Tract 3.02, Multnomah County, Oregon",8,0,0,0,0,0,8,0,0,8
410510003024001,"Block 4001, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",5,0,0,0,0,0,5,0,0,5
410510096042004,"Block 2004, Block Group 2, Census Tract 96.04, Multnomah County, Oregon",2,0,0,0,0,0,2,0,0,2
410510003024025,"Block 4025, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",3,0,0,0,0,0,3,0,0,3
410510048001007,"Block 1007, Block Group 1, Census Tract 48, Multnomah County, Oregon",23,0,0,0,0,0,23,0,0,23
410510096042011,"Block 2011, Block Group 2, Census Tract 96.04, Multnomah County, Oregon",44,0,0,0,0,0,44,0,0,44
410510096043000,"Block 3000, Block Group 3, Census Tract 96.04, Multnomah County, Oregon",7,0,0,0,0,0,7,0,0,7
410510096043002,"Block 3002, Block Group 3, Census Tract 96.04, Multnomah County, Oregon",4,0,0,0,0,0,4,0,0,4
410470027011008,"Block 1008, Block Group 1, Census Tract 27.01, Marion County, Oregon",6,0,0,0,0,0,6,0,0,6
410510049011009,"Block 1009, Block Group 1, Census Tract 49.01, Multnomah County, Oregon",28,0,0,0,0,0,28,0,0,28
410470009004007,"Block 4007, Block Group 4, Census Tract 9, Marion County, Oregon",17,0,0,0,0,0,17,4,0,13
410510040023006,"Block 3006, Block Group 3, Census Tract 40.02, Multnomah County, Oregon",24,0,0,0,0,0,24,0,0,24
410510083022029,"Block 2029, Block Group 2, Census Tract 83.02, Multnomah County, Oregon",10,0,0,0,0,0,10,0,0,10
410510084001000,"Block 1000, Block Group 1, Census Tract 84, Multnomah County, Oregon",4,0,0,0,0,0,4,0,0,4
410510036011002,"Block 1002, Block Group 1, Census Tract 36.01, Multnomah County, Oregon",15,0,0,0,0,0,15,0,0,15
410510021011010,"Block 1010, Block Group 1, Census Tract 21.01, Multnomah County, Oregon",3,0,0,0,0,0,3,0,0,3
410510021011017,"Block 1017, Block Group 1, Census Tract 21.01, Multnomah County, Oregon",6,0,0,0,0,0,6,0,0,6
410510021011027,"Block 1027, Block Group 1, Census Tract 21.01, Multnomah County, Oregon",13,0,0,0,0,0,13,0,0,13
410510021011033,"Block 1033, Block Group 1, Census Tract 21.01, Multnomah County, Oregon",9,0,0,0,0,0,9,0,0,9
410510021011034,"Block 1034, Block Group 1, Census Tract 21.01, Multnomah County, Oregon",7,0,0,0,0,0,7,0,0,7
410510021011045,"Block 1045, Block Group 1, Census Tract 21.01, Multnomah County, Oregon",78,0,0,0,0,0,78,0,0,78
410510021011047,"Block 1047, Block Group 1, Census Tract 21.01, Multnomah County, Oregon",15,0,0,0,0,0,15,0,0,15
410510021011048,"Block 1048, Block Group 1, Census Tract 21.01, Multnomah County, Oregon",6,0,0,0,0,0,6,0,0,6
410510021011054,"Block 1054, Block Group 1, Census Tract 21.01, Multnomah County, Oregon",6,0,0,0,0,0,6,0,0,6
410510076002019,"Block 2019, Block Group 2, Census Tract 76, Multnomah County, Oregon",12,0,0,0,0,0,12,0,0,12
410510077001000,"Block 1000, Block Group 1, Census Tract 77, Multnomah County, Oregon",1,0,0,0,0,0,1,0,0,1
410510007021000,"Block 1000, Block Group 1, Census Tract 7.02, Multnomah County, Oregon",15,0,0,0,0,0,15,0,0,15
410510007021002,"Block 1002, Block Group 1, Census Tract 7.02, Multnomah County, Oregon",25,0,0,0,0,0,25,0,0,25
410510007022000,"Block 2000, Block Group 2, Census Tract 7.02, Multnomah County, Oregon",23,0,0,0,0,0,23,0,0,23
410510007022001,"Block 2001, Block Group 2, Census Tract 7.02, Multnomah County, Oregon",14,0,0,0,0,0,14,0,0,14
410459702001020,"Block 1020, Block Group 1, Census Tract 9702, Malheur County, Oregon",4,0,0,0,0,0,4,0,0,4
410510091024014,"Block 4014, Block Group 4, Census Tract 91.02, Multnomah County, Oregon",1,0,0,0,0,0,1,0,0,1
410510092021003,"Block 1003, Block Group 1, Census Tract 92.02, Multnomah County, Oregon",5,0,0,0,0,0,5,0,0,5
410510092021014,"Block 1014, Block Group 1, Census Tract 92.02, Multnomah County, Oregon",12,7,0,0,7,0,5,0,0,5
410510092023002,"Block 3002, Block Group 3, Census Tract 92.02, Multnomah County, Oregon",10,0,0,0,0,0,10,0,0,10
410470020021015,"Block 1015, Block Group 1, Census Tract 20.02, Marion County, Oregon",5,0,0,0,0,0,5,0,0,5
410470020021022,"Block 1022, Block Group 1, Census Tract 20.02, Marion County, Oregon",5,0,0,0,0,0,5,0,0,5
410510042003012,"Block 3012, Block Group 3, Census Tract 42, Multnomah County, Oregon",5,0,0,0,0,0,5,0,0,5
410510042003027,"Block 3027, Block Group 3, Census Tract 42, Multnomah County, Oregon",2,0,0,0,0,0,2,0,0,2
410510001024005,"Block 4005, Block Group 4, Census Tract 1.02, Multnomah County, Oregon",7,0,0,0,0,0,7,0,0,7
410510038032003,"Block 2003, Block Group 2, Census Tract 38.03, Multnomah County, Oregon",8,0,0,0,0,0,8,0,0,8
410510079002017,"Block 2017, Block Group 2, Census Tract 79, Multnomah County, Oregon",4,0,0,0,0,0,4,0,0,4
410510079002019,"Block 2019, Block Group 2, Census Tract 79, Multnomah County, Oregon",1,0,0,0,0,0,1,0,0,1
410510080011002,"Block 1002, Block Group 1, Census Tract 80.01, Multnomah County, Oregon",22,0,0,0,0,0,22,0,0,22
410510016013019,"Block 3019, Block Group 3, Census Tract 16.01, Multnomah County, Oregon",9,0,0,0,0,0,9,0,0,9
410510016015003,"Block 5003, Block Group 5, Census Tract 16.01, Multnomah County, Oregon",12,0,0,0,0,0,12,0,0,12
410510016016016,"Block 6016, Block Group 6, Census Tract 16.01, Multnomah County, Oregon",20,0,0,0,0,0,20,0,0,20
410510072023043,"Block 3043, Block Group 3, Census Tract 72.02, Multnomah County, Oregon",100,0,0,0,0,0,100,0,0,100
410430305003013,"Block 3013, Block Group 3, Census Tract 305, Linn County, Oregon",2,0,0,0,0,0,2,0,0,2
