"RT","SERIALNO","DIVISION","SPORDER","PUMA","PUMA20","REGION","ST","ADJINC","PWGTP","AGEP","CIT","CITWP","COW","DDRS","DEAR","DEYE","DOUT","DPHY","DRAT","DRATX","DREM","ENG","FER","GCL","GCM","GCR","HINS1","HINS2","HINS3","HINS4","HINS5","HINS6","HINS7","INTP","JWMNP","JWRIP","JWTRNS","LANX","MAR","MARHD","MARHM","MARHT","MARHW","MARHYP","MIG","MIL","MLPA","MLPB","MLPCD","MLPE","MLPFG","MLPH","MLPIK","MLPJ","NWAB","NWAV","NWLA","NWLK","NWRE","OIP","PAP","RELSHIPP","RETP","SCH","SCHG","SCHL","SEMP","SEX","SSIP","SSP","WAGP","WKHP","WKL","WKW","WKWN","WRK","YOEP","ANC","ANC1P","ANC2P","DECADE","DIS","DRIVESP","ESP","ESR","FOD1P","FOD2P","HICOV","HISP","INDP","JWAP","JWDP","LANP","MIGPUMA10","MIGPUMA20","MIGSP","MSP","NAICSP","NATIVITY","NOP","OC","OCCP","PAOC","PERNP","PINCP","POBP","POVPIP","POWPUMA10","POWPUMA20","POWSP","PRIVCOV","PUBCOV","QTRBIR","RAC1P","RAC2P","RAC3P","RACAIAN","RACASN","RACBLK","RACNH","RACNUM","RACPI","RACSOR","RACWHT","RC","SCIENGP","SCIENGRLP","SFN","SFR","SOCP","VPS","WAOB","FAGEP","FANCP","FCITP","FCITWP","FCOWP","FDDRSP","FDEARP","FDEYEP","FDISP","FDOUTP","FDPHYP","FDRATP","FDRATXP","FDREMP","FENGP","FESRP","FFERP","FFODP","FGCLP","FGCMP","FGCRP","FHICOVP","FHINS1P","FHINS2P","FHINS3C","FHINS3P","FHINS4C","FHINS4P","FHINS5C","FHINS5P","FHINS6P","FHINS7P","FHISP","FINDP","FINTP","FJWDP","FJWMNP","FJWRIP","FJWTRNSP","FLANP","FLANXP","FMARP","FMARHDP","FMARHMP","FMARHTP","FMARHWP","FMARHYP","FMIGP","FMIGSP","FMILPP","FMILSP","FOCCP","FOIP","FPAP","FPERNP","FPINCP","FPOBP","FPOWSP","FPRIVCOVP","FPUBCOVP","FRACP","FRELSHIPP","FRETP","FSCHGP","FSCHLP","FSCHP","FSEMP","FSEXP","FSSIP","FSSP","FWAGP","FWKHP","FWKLP","FWKWNP","FWKWP","FWRKP","FYOEP","PWGTP1","PWGTP2","PWGTP3","PWGTP4","PWGTP5","PWGTP6","PWGTP7","PWGTP8","PWGTP9","PWGTP10","PWGTP11","PWGTP12","PWGTP13","PWGTP14","PWGTP15","PWGTP16","PWGTP17","PWGTP18","PWGTP19","PWGTP20","PWGTP21","PWGTP22","PWGTP23","PWGTP24","PWGTP25","PWGTP26","PWGTP27","PWGTP28","PWGTP29","PWGTP30","PWGTP31","PWGTP32","PWGTP33","PWGTP34","PWGTP35","PWGTP36","PWGTP37","PWGTP38","PWGTP39","PWGTP40","PWGTP41","PWGTP42","PWGTP43","PWGTP44","PWGTP45","PWGTP46","PWGTP47","PWGTP48","PWGTP49","PWGTP50","PWGTP51","PWGTP52","PWGTP53","PWGTP54","PWGTP55","PWGTP56","PWGTP57","PWGTP58","PWGTP59","PWGTP60","PWGTP61","PWGTP62","PWGTP63","PWGTP64","PWGTP65","PWGTP66","PWGTP67","PWGTP68","PWGTP69","PWGTP70","PWGTP71","PWGTP72","PWGTP73","PWGTP74","PWGTP75","PWGTP76","PWGTP77","PWGTP78","PWGTP79","PWGTP80","GQTYPE","gqwgtp","GQFLAG","employed","soc","hhnum"
"P","2020GQ0018549",9,1,1301,-9,4,41,1140108,3,65,4,2006,1,2,2,2,2,2,NA,NA,2,2,NA,2,NA,NA,2,2,1,1,2,2,2,0,NA,NA,11,1,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,38,0,1,-8,12,0,2,0,0,35000,40,1,1,52,1,2000,1,785,999,7,2,NA,NA,1,NA,NA,1,1,8470,NA,NA,1960,NA,NA,NA,6,"6244",2,NA,NA,1,NA,35000,35000,247,285,1325,-9,41,2,1,3,6,57,9,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,"399011",NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,3,0,0,3,3,4,0,6,0,4,6,6,6,4,0,6,3,0,0,6,6,3,3,0,0,6,3,3,3,6,3,3,4,0,3,3,6,3,3,3,3,7,7,3,3,3,5,0,7,3,0,0,0,3,6,0,3,7,6,0,0,4,4,6,7,0,3,3,3,0,3,3,2,5,3,3,0,3,4,3,1,1,39,1189
"P","2020GQ0018555",9,1,704,-9,4,41,1140108,10,17,1,NA,NA,2,2,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,840,0,38,0,1,-8,9,0,1,0,0,0,-8,3,-8,NA,2,NA,4,999,999,NA,2,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,6,"",1,NA,NA,999,NA,0,840,37,6,NA,NA,NA,1,2,1,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"",NA,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,NA,1,NA,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,30,8,10,10,0,7,12,32,0,14,18,8,14,0,0,17,10,10,0,9,17,9,8,12,0,9,12,17,0,27,20,10,9,0,0,27,12,10,16,13,0,11,9,8,18,9,11,0,32,1,0,10,14,17,20,0,11,12,16,9,0,7,10,13,42,8,12,0,17,0,0,11,10,22,19,0,12,10,0,4,10,1,0,0,1190
"P","2020GQ0018740",9,1,400,-9,4,41,1140108,1,51,1,NA,1,2,2,2,2,2,NA,NA,2,NA,NA,2,NA,NA,2,2,2,1,2,2,2,0,10,1,1,2,3,2,2,1,2,1989,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,5000,38,0,1,-8,9,0,2,0,0,15000,20,1,1,52,1,NA,4,999,999,NA,2,1,NA,1,NA,NA,1,1,8390,120,79,NA,NA,NA,NA,4,"6243",1,NA,NA,6,NA,15000,20000,41,149,400,-9,41,2,1,2,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"537062",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,1,1,3,2,4,0,0,2,2,2,3,2,0,2,0,1,0,3,2,4,2,2,3,2,4,0,0,2,2,2,4,1,0,2,0,2,0,4,1,4,2,1,3,1,3,0,0,2,2,1,3,2,0,2,0,2,0,3,1,4,2,2,4,2,4,0,0,2,2,1,4,1,0,2,0,1,4,1,1,1,53,1191
"P","2020GQ0019421",9,1,1303,-9,4,41,1140108,2,42,1,NA,NA,1,2,2,1,2,NA,NA,1,NA,2,2,NA,NA,2,2,2,1,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,1,-8,9,0,2,0,800,0,-8,3,-8,NA,2,NA,3,996,999,NA,1,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,1290,-9,40,6,"",1,NA,NA,999,NA,0,800,41,5,NA,NA,NA,2,1,2,2,2,2,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,1,2,1,0,1,3,2,1,2,3,1,0,1,0,0,1,0,3,2,1,2,3,1,0,1,3,3,1,1,2,1,0,1,0,0,1,0,3,1,2,2,3,2,0,2,2,2,1,1,3,1,0,1,0,0,1,0,2,1,2,2,3,1,0,2,3,2,2,1,2,2,4,2,1,0,0,1192
"P","2020GQ0019497",9,1,800,-9,4,41,1140108,2,80,4,1959,NA,2,1,2,1,1,NA,NA,1,2,NA,2,NA,NA,2,2,1,2,2,2,2,0,NA,NA,NA,1,1,2,2,2,2,1956,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,4800,1,-8,5,0,2,0,8400,0,-8,3,-8,NA,2,1959,1,750,999,2,1,NA,NA,6,NA,NA,1,1,NA,NA,NA,2575,NA,NA,NA,2,"",2,NA,NA,999,NA,0,13200,217,107,NA,NA,NA,2,1,3,6,49,8,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,"",NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5,3,6,3,3,6,4,6,0,0,3,3,3,6,2,0,4,3,0,0,5,3,6,3,3,5,3,6,0,0,2,4,3,6,3,0,3,3,6,6,0,3,0,3,3,0,3,0,7,5,2,3,3,1,3,6,4,3,5,6,0,3,0,3,3,0,3,0,7,5,3,3,3,0,3,7,3,4,2,1,0,0,1193
"P","2020GQ0019780",9,1,1321,-9,4,41,1140108,13,56,1,NA,NA,1,2,2,1,2,NA,NA,1,NA,NA,2,NA,NA,2,2,1,1,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,1,-8,1,0,1,7200,0,0,-8,3,-8,NA,2,NA,1,195,999,NA,1,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,6,"",1,NA,NA,999,NA,0,7200,41,54,NA,NA,NA,2,1,1,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,12,15,0,24,14,14,0,12,0,0,25,24,13,15,14,12,0,27,25,12,14,14,0,24,12,14,0,13,1,0,26,25,12,15,12,12,0,24,0,13,13,12,26,0,13,12,25,13,24,26,0,1,15,13,13,13,27,0,0,13,12,13,26,0,12,12,27,12,25,28,0,0,12,15,14,13,25,1,25,4,13,1,0,0,1194
"P","2020GQ0020163",9,1,1321,-9,4,41,1140108,5,60,1,NA,NA,2,2,2,2,1,NA,NA,2,NA,NA,2,NA,NA,2,2,2,1,2,2,2,0,NA,NA,NA,2,3,2,2,3,2,2004,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,1,-8,11,0,2,9300,0,0,-8,3,-8,NA,2,NA,1,195,999,NA,1,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,"",1,NA,NA,999,NA,0,9300,6,69,NA,NA,NA,2,1,1,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,9,0,5,9,9,10,5,0,10,5,5,5,4,0,0,5,0,0,9,4,6,5,9,4,5,5,0,5,5,10,0,11,9,4,5,0,4,5,5,8,0,10,5,0,0,0,5,9,0,4,5,5,5,9,10,5,9,9,0,4,5,4,1,5,4,5,9,5,5,0,10,0,0,6,5,9,5,4,5,1,0,0,1195
"P","2020GQ0020525",9,1,703,-9,4,41,1140108,19,94,1,NA,NA,1,2,2,1,1,NA,NA,1,NA,NA,2,NA,NA,2,1,1,2,2,2,2,0,NA,NA,NA,2,2,2,2,1,2,1945,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,130,0,38,22000,1,-8,9,0,1,0,26300,0,-8,3,-8,NA,2,NA,1,32,999,NA,1,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,"",1,NA,NA,999,NA,0,48430,41,391,NA,NA,NA,1,1,4,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,19,18,1,36,1,0,20,20,38,43,0,20,18,19,0,18,20,16,30,37,18,18,0,38,0,0,17,19,37,38,0,18,17,20,0,18,19,16,0,1,19,19,34,1,40,40,18,17,0,0,33,17,18,18,32,17,17,20,0,0,17,19,37,1,38,37,17,17,0,0,37,20,20,19,37,19,20,18,39,4,19,1,0,0,1196
"P","2020GQ0020765",9,1,705,-9,4,41,1140108,1,26,1,NA,1,2,2,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,3,12000,0,38,0,1,-8,15,0,1,0,0,10000,20,1,1,52,2,NA,1,50,999,NA,2,NA,NA,6,6007,NA,1,1,8680,NA,NA,NA,100,-9,4,6,"722Z",1,NA,NA,999,NA,10000,22000,26,165,NA,NA,NA,2,1,2,1,1,1,0,0,0,0,1,0,0,1,NA,2,2,NA,NA,"353031",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,2,2,2,2,4,4,2,2,4,2,2,4,4,4,4,2,3,2,0,0,2,2,2,1,0,1,2,2,0,2,2,1,0,0,0,2,0,2,0,0,2,2,2,2,0,0,2,2,0,2,2,0,0,0,0,2,0,2,4,4,2,2,2,2,4,4,2,2,4,1,2,4,4,3,4,2,4,2,4,4,1,1,0,0,1197
"P","2020GQ0020869",9,1,1322,-9,4,41,1140108,14,70,1,NA,NA,1,1,2,1,1,NA,NA,1,NA,NA,2,NA,NA,2,2,1,1,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,3,0,380,38,0,1,-8,8,0,1,9600,0,0,-8,3,-8,NA,2,NA,1,939,999,NA,1,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,6,"",1,NA,NA,999,NA,0,9980,41,80,NA,NA,NA,2,1,3,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,13,0,13,14,1,30,14,15,0,15,15,27,14,14,0,30,25,12,0,14,28,14,0,1,13,13,0,28,14,28,26,13,31,0,13,14,13,29,14,0,14,26,16,15,30,0,13,15,29,13,13,0,13,12,25,0,0,14,26,13,1,14,29,29,13,14,26,0,14,1,0,15,0,28,15,15,14,0,4,14,1,0,0,1198
"P","2020GQ0020959",9,1,1305,-9,4,41,1140108,2,68,1,NA,NA,2,2,2,1,2,NA,NA,1,NA,NA,2,NA,NA,2,2,1,1,2,2,2,-1300,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,1,-8,13,0,1,0,8700,0,-8,3,-8,NA,2,NA,1,32,999,NA,1,NA,NA,6,6200,NA,1,1,NA,NA,NA,NA,NA,NA,NA,6,"",1,NA,NA,999,NA,0,7400,41,59,NA,NA,NA,2,1,2,1,1,1,0,0,0,0,1,0,0,1,NA,2,2,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,3,3,3,2,3,3,0,6,3,2,5,5,3,0,0,2,5,2,3,3,5,0,0,0,0,5,2,2,0,5,2,2,5,3,3,5,3,0,5,0,3,3,3,3,2,3,5,0,2,2,0,0,2,5,6,2,0,3,2,2,0,5,5,5,4,0,2,2,5,1,2,3,0,2,3,0,4,2,1,0,0,1199
"P","2020GQ0021132",9,1,600,-9,4,41,1140108,4,27,1,NA,NA,2,2,2,2,2,NA,NA,1,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,5000,38,0,1,-8,9,0,1,9300,0,0,-8,3,-8,NA,2,NA,4,999,999,NA,1,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,6,"",1,NA,NA,999,NA,0,14300,41,106,NA,NA,NA,2,1,4,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,8,5,0,0,4,5,4,3,4,8,5,0,9,5,8,8,4,0,4,0,8,4,0,0,5,4,4,4,4,9,4,0,8,5,8,0,4,8,5,8,0,5,8,8,4,4,4,4,4,0,4,9,0,5,0,0,4,8,4,8,0,4,9,8,4,4,4,5,4,0,4,9,0,4,0,9,4,4,1,0,0,1200
"P","2020GQ0021415",9,1,800,-9,4,41,1140108,3,29,1,NA,1,2,2,2,1,2,NA,NA,1,NA,NA,NA,NA,NA,2,2,1,1,2,2,2,0,15,NA,2,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,38,0,1,-8,9,0,1,5400,0,2500,4,1,5,20,1,NA,1,195,999,NA,1,NA,NA,1,NA,NA,1,1,8680,217,127,NA,NA,NA,NA,6,"722Z",1,NA,NA,1,NA,2500,7900,37,59,800,-9,41,2,1,3,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"393031",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3,4,3,5,0,0,2,2,3,5,2,0,2,0,0,4,2,2,5,2,2,4,2,5,0,0,2,2,3,5,2,0,2,0,0,4,2,3,0,2,2,0,2,0,5,5,3,2,2,0,2,5,2,4,5,0,3,2,0,2,2,0,2,0,4,4,2,2,3,0,2,4,2,5,5,0,3,4,3,1,1,39,1201
"P","2020GQ0021557",9,1,1303,-9,4,41,1140108,1,29,1,NA,1,2,2,2,1,2,NA,NA,1,NA,NA,NA,NA,NA,2,2,1,1,2,2,2,0,15,NA,2,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,38,0,1,-8,8,0,1,5400,0,2500,4,1,5,20,1,NA,1,195,999,NA,1,NA,NA,1,NA,NA,1,1,8680,217,127,NA,NA,NA,NA,6,"722Z",1,NA,NA,1,NA,2500,7900,37,59,1325,-9,41,2,1,3,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"393031",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,1,0,1,1,1,0,1,2,0,1,0,0,1,0,1,2,0,1,1,2,1,0,0,2,1,0,1,2,0,0,0,0,1,0,1,2,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,2,0,0,0,1,1,0,1,2,2,1,1,2,0,0,0,0,0,0,0,4,1,1,1,39,1202
"P","2020GQ0021817",9,1,704,-9,4,41,1140108,4,87,1,NA,NA,1,1,2,1,1,NA,NA,1,NA,NA,2,NA,NA,2,2,1,2,2,2,2,0,NA,NA,NA,2,2,2,2,1,2,1950,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,4800,1,-8,9,0,2,0,18600,0,-8,3,-8,NA,2,NA,1,195,999,NA,1,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,700,-9,41,3,"",1,NA,NA,999,NA,0,23400,16,190,NA,NA,NA,2,1,1,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,7,0,0,4,0,3,4,8,4,8,4,7,4,4,0,3,4,8,4,4,3,4,4,8,4,0,7,4,8,3,0,4,0,8,4,0,0,0,4,4,3,4,4,0,4,7,0,4,0,4,7,4,7,0,3,7,7,4,7,0,0,7,8,4,8,4,4,0,4,0,3,0,4,3,7,4,5,4,4,4,1,0,0,1203
"P","2020GQ0022004",9,1,200,-9,4,41,1140108,38,51,1,NA,9,2,2,2,1,1,NA,2,1,NA,NA,2,NA,NA,2,2,2,1,2,2,2,0,NA,NA,NA,2,3,2,2,1,2,1990,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,0,0,38,0,1,-8,13,0,1,18000,5300,0,-8,3,-8,NA,2,NA,1,187,999,NA,1,NA,NA,3,6200,6207,1,1,9920,NA,NA,NA,NA,NA,NA,4,"999920",1,NA,NA,999,NA,0,23300,41,173,NA,NA,NA,2,1,1,1,1,1,0,0,0,0,1,0,0,1,NA,2,2,NA,NA,"999920",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,36,45,75,72,40,42,41,69,0,74,38,0,1,0,41,70,1,41,38,36,40,39,1,1,35,41,37,1,78,0,37,73,71,87,37,1,73,35,36,39,37,35,75,82,39,35,36,75,0,78,36,0,1,0,36,74,0,39,40,39,36,38,1,1,37,36,40,0,74,1,40,79,72,83,41,1,74,38,37,4,38,1,0,0,1204
"P","2020GQ0022016",9,1,1200,-9,4,41,1140108,5,51,5,NA,1,2,2,2,2,2,NA,NA,2,3,NA,2,NA,NA,2,2,2,2,2,2,2,0,NA,NA,11,1,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,38,0,1,-8,5,0,1,0,0,38000,60,1,1,51,1,1992,1,210,999,6,2,NA,NA,1,NA,NA,2,2,170,NA,NA,1200,NA,NA,NA,6,"111",2,NA,NA,5,NA,38000,38000,303,285,1200,-9,41,2,2,4,9,68,29,0,0,0,0,2,0,1,1,NA,NA,NA,NA,NA,"4520XX",NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,10,11,6,5,0,0,10,5,5,5,11,5,5,5,5,5,0,11,5,5,4,5,0,0,6,5,5,1,9,0,4,10,9,9,9,11,4,5,0,11,0,0,5,5,9,11,0,5,5,5,0,5,5,5,6,6,9,0,5,5,5,4,11,10,5,6,5,11,1,11,5,0,0,0,0,4,5,1,1,45,1205
"P","2020GQ0022347",9,1,500,-9,4,41,1140108,8,68,1,NA,NA,1,2,2,1,1,NA,NA,1,NA,NA,2,NA,NA,2,2,1,2,2,2,2,0,NA,NA,NA,2,2,2,2,1,2,1993,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,2200,1,-8,13,0,2,0,1800,0,-8,3,-8,NA,2,NA,1,599,999,NA,1,NA,NA,6,6199,NA,1,1,NA,NA,NA,NA,1326,-9,41,3,"",1,NA,NA,999,NA,0,4000,6,32,NA,NA,NA,2,1,3,2,2,2,0,0,1,0,1,0,0,0,NA,2,1,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,7,0,8,0,8,8,0,8,17,0,0,15,8,8,16,8,17,0,8,8,8,17,8,17,8,8,15,8,0,17,16,0,8,8,0,8,0,0,8,9,8,17,8,17,8,8,16,8,0,17,15,0,8,8,0,8,0,18,8,8,8,0,9,0,8,9,0,8,14,0,1,15,8,8,16,8,18,17,4,8,1,0,0,1206
