"RT","SERIALNO","DIVISION","SPORDER","PUMA","PUMA20","REGION","ST","ADJINC","PWGTP","AGEP","CIT","CITWP","COW","DDRS","DEAR","DEYE","DOUT","DPHY","DRAT","DRATX","DREM","ENG","FER","GCL","GCM","GCR","HINS1","HINS2","HINS3","HINS4","HINS5","HINS6","HINS7","INTP","JWMNP","JWRIP","JWTRNS","LANX","MAR","MARHD","MARHM","MARHT","MARHW","MARHYP","MIG","MIL","MLPA","MLPB","MLPCD","MLPE","MLPFG","MLPH","MLPIK","MLPJ","NWAB","NWAV","NWLA","NWLK","NWRE","OIP","PAP","RELSHIPP","RETP","SCH","SCHG","SCHL","SEMP","SEX","SSIP","SSP","WAGP","WKHP","WKL","WKW","WKWN","WRK","YOEP","ANC","ANC1P","ANC2P","DECADE","DIS","DRIVESP","ESP","ESR","FOD1P","FOD2P","HICOV","HISP","INDP","JWAP","JWDP","LANP","MIGPUMA10","MIGPUMA20","MIGSP","MSP","NAICSP","NATIVITY","NOP","OC","OCCP","PAOC","PERNP","PINCP","POBP","POVPIP","POWPUMA10","POWPUMA20","POWSP","PRIVCOV","PUBCOV","QTRBIR","RAC1P","RAC2P","RAC3P","RACAIAN","RACASN","RACBLK","RACNH","RACNUM","RACPI","RACSOR","RACWHT","RC","SCIENGP","SCIENGRLP","SFN","SFR","SOCP","VPS","WAOB","FAGEP","FANCP","FCITP","FCITWP","FCOWP","FDDRSP","FDEARP","FDEYEP","FDISP","FDOUTP","FDPHYP","FDRATP","FDRATXP","FDREMP","FENGP","FESRP","FFERP","FFODP","FGCLP","FGCMP","FGCRP","FHICOVP","FHINS1P","FHINS2P","FHINS3C","FHINS3P","FHINS4C","FHINS4P","FHINS5C","FHINS5P","FHINS6P","FHINS7P","FHISP","FINDP","FINTP","FJWDP","FJWMNP","FJWRIP","FJWTRNSP","FLANP","FLANXP","FMARP","FMARHDP","FMARHMP","FMARHTP","FMARHWP","FMARHYP","FMIGP","FMIGSP","FMILPP","FMILSP","FOCCP","FOIP","FPAP","FPERNP","FPINCP","FPOBP","FPOWSP","FPRIVCOVP","FPUBCOVP","FRACP","FRELSHIPP","FRETP","FSCHGP","FSCHLP","FSCHP","FSEMP","FSEXP","FSSIP","FSSP","FWAGP","FWKHP","FWKLP","FWKWNP","FWKWP","FWRKP","FYOEP","PWGTP1","PWGTP2","PWGTP3","PWGTP4","PWGTP5","PWGTP6","PWGTP7","PWGTP8","PWGTP9","PWGTP10","PWGTP11","PWGTP12","PWGTP13","PWGTP14","PWGTP15","PWGTP16","PWGTP17","PWGTP18","PWGTP19","PWGTP20","PWGTP21","PWGTP22","PWGTP23","PWGTP24","PWGTP25","PWGTP26","PWGTP27","PWGTP28","PWGTP29","PWGTP30","PWGTP31","PWGTP32","PWGTP33","PWGTP34","PWGTP35","PWGTP36","PWGTP37","PWGTP38","PWGTP39","PWGTP40","PWGTP41","PWGTP42","PWGTP43","PWGTP44","PWGTP45","PWGTP46","PWGTP47","PWGTP48","PWGTP49","PWGTP50","PWGTP51","PWGTP52","PWGTP53","PWGTP54","PWGTP55","PWGTP56","PWGTP57","PWGTP58","PWGTP59","PWGTP60","PWGTP61","PWGTP62","PWGTP63","PWGTP64","PWGTP65","PWGTP66","PWGTP67","PWGTP68","PWGTP69","PWGTP70","PWGTP71","PWGTP72","PWGTP73","PWGTP74","PWGTP75","PWGTP76","PWGTP77","PWGTP78","PWGTP79","PWGTP80","GQTYPE","gqwgtp","GQFLAG","employed","soc","hhnum"
"P","2019GQ0121825",9,1,800,-9,4,41,1159866,5,18,1,NA,3,2,2,2,2,2,NA,NA,2,1,NA,NA,NA,NA,2,2,2,1,2,2,2,0,5,2,1,1,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,38,0,2,6,11,0,1,0,0,300,40,1,6,2,1,NA,1,211,999,NA,2,2,NA,1,NA,NA,1,4,770,80,40,1200,800,-9,41,6,"23",1,NA,NA,5,NA,300,300,41,2,800,-9,41,2,1,3,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"472061",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,0,7,6,0,5,6,0,6,6,6,0,12,11,11,12,0,6,6,5,0,11,5,6,11,6,6,10,6,6,5,12,0,0,0,0,12,5,6,5,12,0,5,6,0,6,6,0,6,6,6,0,11,12,12,11,0,6,6,6,0,11,6,6,12,6,6,12,5,5,6,11,0,1,0,0,12,6,1,5,1,1,47,978
"P","2019GQ0121979",9,1,1104,-9,4,41,1159866,10,20,1,NA,2,2,2,2,2,2,NA,NA,2,NA,2,NA,NA,NA,1,2,2,2,2,2,2,0,NA,NA,11,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,38,0,3,6,11,0,2,0,0,5000,15,1,4,38,1,NA,2,50,21,NA,2,NA,NA,1,NA,NA,1,1,7870,NA,NA,NA,NA,NA,NA,6,"611M1",1,NA,NA,4,NA,5000,5000,6,NA,1100,-9,41,1,2,3,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"419041",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,18,1,9,9,18,18,18,9,10,1,18,10,1,9,9,9,19,18,10,10,10,9,1,18,9,10,9,0,19,9,9,0,9,1,1,19,9,10,1,1,18,1,10,9,17,19,18,9,10,1,18,10,1,10,9,9,18,17,9,10,10,9,1,18,10,9,10,1,18,9,9,0,10,1,1,17,9,1,10,1,1,41,979
"P","2019GQ0121995",9,1,1321,-9,4,41,1159866,6,19,1,NA,4,2,2,2,2,2,NA,NA,2,NA,2,NA,NA,NA,1,2,2,2,2,2,2,0,5,NA,10,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,38,0,3,6,11,0,2,0,0,1800,8,1,5,20,1,NA,2,902,195,NA,2,NA,NA,1,NA,NA,1,1,7870,60,20,NA,NA,NA,NA,6,"611M1",1,NA,NA,4,NA,1800,1800,6,NA,1327,-9,41,1,2,4,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"439051",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,1,0,11,1,6,6,12,11,12,6,6,0,11,5,1,6,1,11,0,0,7,6,5,5,10,0,6,6,6,11,1,5,7,12,6,11,6,5,7,6,11,12,1,11,5,6,0,0,0,6,5,12,0,6,10,6,11,0,11,11,6,6,6,5,0,11,6,6,6,1,10,6,6,0,6,0,6,1,6,1,1,43,980
"P","2019GQ0122724",9,1,1200,-9,4,41,1159866,2,18,1,NA,NA,2,2,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,3,6,9,0,1,0,0,0,-8,3,-8,NA,2,NA,1,811,999,NA,2,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,300,-9,15,6,"",1,NA,NA,999,NA,0,0,6,NA,NA,NA,NA,1,2,4,7,60,11,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,4,2,2,4,2,4,2,2,2,0,2,0,2,1,4,1,2,3,0,0,3,2,1,4,2,3,2,3,2,0,2,0,2,2,3,0,2,3,0,0,3,2,1,3,2,4,2,2,2,0,2,0,2,2,4,0,2,4,0,0,4,2,2,3,2,4,2,2,2,0,2,0,1,2,4,1,2,1,0,0,981
"P","2019GQ0122912",9,1,1314,-9,4,41,1159866,9,18,1,NA,NA,2,2,2,2,2,NA,NA,2,NA,2,NA,NA,NA,1,2,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,3,6,9,0,2,0,0,0,-8,3,-8,NA,2,NA,1,50,999,NA,2,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,5700,-9,6,6,"",1,NA,NA,999,NA,0,0,32,NA,NA,NA,NA,1,2,4,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,1,15,8,8,8,8,7,9,0,16,9,8,17,16,8,1,0,9,16,8,9,9,17,1,1,0,1,16,8,9,0,15,8,9,16,8,8,1,8,17,1,16,9,8,8,8,9,8,1,15,8,8,17,15,9,1,1,8,15,8,8,9,16,1,1,0,0,16,9,7,0,15,8,8,15,9,8,0,1,9,1,0,0,982
"P","2019GQ0124785",9,1,200,-9,4,41,1159866,2,20,1,NA,9,2,2,2,2,2,NA,NA,2,1,NA,NA,NA,NA,1,2,2,2,2,2,2,0,NA,NA,NA,1,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,700,0,38,0,2,6,9,0,1,0,0,0,-8,3,-8,NA,NA,NA,4,999,999,NA,2,NA,NA,3,NA,NA,1,24,9920,NA,NA,1200,NA,NA,NA,6,"999920",1,NA,NA,999,NA,0,700,41,NA,NA,NA,NA,1,2,3,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"999920",NA,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,NA,1,NA,1,NA,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,2,2,2,1,4,2,2,0,0,4,3,0,2,3,0,0,2,2,3,2,2,2,1,2,0,2,2,3,4,0,0,3,2,0,3,4,1,2,0,2,2,2,2,2,0,1,2,3,4,0,0,4,2,0,3,4,2,1,1,2,2,2,2,2,3,2,2,0,0,3,4,0,2,3,1,0,2,2,4,3,1,2,1,0,0,983
"P","2019GQ0125184",9,1,300,-9,4,41,1159866,2,19,1,NA,1,2,2,2,2,2,NA,NA,2,NA,2,NA,NA,NA,1,2,2,2,2,2,2,0,NA,NA,11,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,38,0,2,6,11,0,2,0,0,300,15,1,6,2,1,NA,1,51,999,NA,2,NA,NA,1,NA,NA,1,1,6570,NA,NA,NA,NA,NA,NA,6,"5121",1,NA,NA,3,NA,300,300,41,NA,300,-9,41,1,2,4,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"353023",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,2,4,2,0,2,3,4,2,2,4,0,2,0,0,2,0,2,4,2,2,1,5,1,0,2,4,4,1,2,3,0,2,1,0,2,0,2,3,2,1,2,4,2,0,2,3,4,2,2,4,0,2,1,0,2,0,2,4,2,2,2,4,2,0,2,4,3,2,2,4,0,2,0,0,2,0,2,1,2,1,1,35,984
"P","2019GQ0125332",9,1,704,-9,4,41,1159866,2,19,1,NA,1,2,2,2,2,2,NA,NA,2,NA,2,NA,NA,NA,2,2,2,1,2,2,2,-1100,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,2,6,11,0,2,0,0,2000,8,1,5,21,2,NA,2,26,111,NA,2,NA,NA,6,NA,NA,1,1,8590,NA,NA,NA,1326,-9,41,6,"713Z",1,NA,NA,999,NA,2000,900,48,6,NA,NA,NA,2,1,3,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"399011",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,3,3,5,3,5,6,0,1,3,2,3,4,6,0,3,6,3,3,0,6,3,3,0,3,0,0,6,6,2,3,3,3,0,6,3,6,3,3,0,5,3,3,0,3,0,0,6,6,3,2,3,2,0,5,3,0,3,2,5,0,3,3,5,2,6,6,0,0,2,3,3,3,6,0,2,0,1,2,1,0,0,985
"P","2019GQ0126601",9,1,1321,-9,4,41,1159866,18,20,1,NA,NA,2,2,2,2,2,NA,NA,2,NA,2,NA,NA,NA,1,2,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,3,6,11,0,2,0,0,0,-8,3,-8,NA,2,NA,2,740,706,NA,2,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,6,"",1,NA,NA,999,NA,0,0,15,NA,NA,NA,NA,1,2,4,6,59,45,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,17,17,34,34,1,34,16,18,1,1,1,18,18,34,1,18,34,34,2,2,35,34,18,17,18,16,1,35,18,18,17,2,31,18,18,1,18,18,17,18,16,17,1,2,33,1,19,18,33,33,33,18,18,1,35,17,1,2,32,33,1,1,17,18,17,18,33,1,19,17,17,32,1,16,16,34,17,17,1,18,1,0,0,986
"P","2019GQ0126664",9,1,1302,-9,4,41,1159866,15,19,1,NA,NA,2,2,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,2,6,10,0,1,0,0,0,-8,3,-8,NA,2,NA,4,999,999,NA,2,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,6,"",1,NA,NA,999,NA,0,0,53,NA,NA,NA,NA,1,2,4,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,1,14,15,15,29,1,14,15,26,14,28,26,1,1,14,14,14,27,15,1,26,14,14,14,2,26,14,14,1,14,1,1,26,28,14,14,15,26,13,1,27,13,14,15,1,27,15,15,2,14,1,2,28,28,14,14,14,2,15,27,2,15,14,14,26,1,15,14,29,13,27,26,1,1,14,14,14,1,1,15,1,0,0,987
"P","2019GQ0127568",9,1,1314,-9,4,41,1159866,17,20,1,NA,2,2,2,2,2,2,NA,NA,2,NA,2,NA,NA,NA,1,2,2,2,2,2,2,0,15,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,38,0,2,6,12,0,2,0,0,14000,30,1,1,52,1,NA,1,195,999,NA,2,1,NA,1,NA,NA,1,1,8080,109,67,NA,NA,NA,NA,6,"6213ZM",1,NA,NA,2,NA,14000,14000,47,NA,1325,-9,41,1,2,1,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"292053",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,36,33,17,1,35,2,18,17,19,17,18,18,35,2,18,17,2,2,18,2,19,18,2,19,17,18,1,36,35,34,35,1,17,17,36,2,17,19,34,17,36,33,17,2,35,2,18,19,18,17,17,18,34,2,18,18,1,2,18,1,18,19,1,17,18,17,2,34,35,37,33,2,16,17,33,1,19,17,33,1,17,1,1,29,988
"P","2019GQ0127906",9,1,600,-9,4,41,1159866,14,19,1,NA,NA,2,2,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,20,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,3,1200,0,38,0,2,6,10,0,1,0,0,0,-8,3,-8,NA,2,NA,2,87,32,NA,2,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,1200,-9,41,6,"",1,NA,NA,999,NA,0,1220,16,NA,NA,NA,NA,1,2,4,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,14,1,29,15,2,1,15,15,14,14,15,26,15,2,27,14,26,1,15,27,13,28,2,14,27,26,14,13,13,14,15,1,13,27,2,14,1,1,14,27,14,25,1,14,27,26,14,16,14,14,14,1,14,27,2,13,1,26,15,1,14,1,26,14,1,1,15,15,16,14,14,26,14,1,27,15,27,28,1,14,1,0,0,989
"P","2019GQ0128143",9,1,1301,-9,4,41,1159866,13,20,1,NA,NA,2,2,2,2,2,NA,NA,2,NA,2,NA,NA,NA,1,2,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,3,6,11,0,2,0,0,0,-8,3,-8,NA,2,NA,2,706,32,NA,2,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,6,"",1,NA,NA,999,NA,0,0,11,NA,NA,NA,NA,1,2,3,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,1,25,13,13,1,13,13,26,12,13,1,25,25,14,24,13,1,13,1,1,13,13,1,24,13,23,26,14,25,1,13,12,12,2,13,25,14,25,13,14,24,1,14,13,25,12,13,2,13,13,25,1,1,13,1,13,24,12,24,25,14,13,25,1,13,1,1,13,1,24,13,12,13,24,12,2,13,1,1,13,1,0,0,990
"P","2019GQ0128529",9,1,1200,-9,4,41,1159866,2,20,1,NA,1,2,2,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,0,15,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,38,0,3,6,11,0,1,0,0,5000,29,1,6,10,1,NA,2,21,82,NA,2,1,NA,1,NA,NA,1,1,8680,187,112,NA,NA,NA,NA,6,"722Z",1,NA,NA,3,NA,5000,5000,35,NA,1327,-9,41,1,2,4,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"352021",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,2,0,1,1,2,0,1,1,0,2,1,0,1,1,1,1,0,2,3,2,2,0,1,1,2,0,1,1,0,1,1,0,1,1,1,1,3,0,1,0,0,2,1,2,1,2,1,1,3,1,1,2,1,1,1,1,2,0,0,0,0,2,1,1,1,2,1,1,2,2,1,2,1,1,1,2,1,1,35,991
"P","2019GQ0128749",9,1,1200,-9,4,41,1159866,13,18,1,NA,NA,2,2,2,2,2,NA,NA,2,NA,2,NA,NA,NA,1,2,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,38,0,2,6,11,0,2,0,0,0,-8,3,-8,NA,NA,NA,1,720,999,NA,2,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,1100,-9,41,6,"",1,NA,NA,999,NA,0,0,53,NA,NA,NA,NA,1,2,2,6,45,6,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,"",NA,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,NA,1,NA,1,NA,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,14,1,1,25,1,14,13,25,24,26,13,14,1,25,14,1,13,13,13,1,1,14,14,14,14,25,1,11,14,14,26,1,13,13,24,14,25,25,2,13,13,1,1,25,1,13,13,25,28,26,13,13,1,26,15,1,13,13,13,2,1,14,14,14,13,26,1,14,14,14,28,1,12,12,25,13,24,27,0,13,1,13,1,0,0,992
"P","2019GQ0129506",9,1,902,-9,4,41,1159866,18,18,1,NA,1,2,2,2,2,2,NA,NA,2,NA,2,NA,NA,NA,1,2,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,2000,0,38,0,2,6,10,0,2,0,0,1700,9,1,4,36,2,NA,2,26,50,NA,2,NA,NA,6,NA,NA,1,1,8680,NA,NA,NA,200,-9,41,6,"722Z",1,NA,NA,999,NA,1700,3700,41,NA,NA,NA,NA,1,2,3,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"353023",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,1,17,2,18,17,34,17,35,17,35,17,18,2,18,17,1,34,2,18,18,18,1,18,33,2,15,2,18,34,18,33,2,17,35,34,17,18,17,33,1,2,17,1,18,18,33,19,35,18,34,17,18,2,18,18,1,33,1,17,17,19,2,18,34,2,18,2,18,36,18,33,1,18,33,33,19,18,17,1,18,1,0,0,993
"P","2019GQ0129646",9,1,703,-9,4,41,1159866,4,21,1,NA,4,2,2,2,2,2,NA,NA,2,NA,2,NA,NA,NA,1,2,2,2,2,2,2,0,25,NA,10,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,38,0,2,6,11,0,2,0,0,6000,15,1,1,52,1,NA,1,50,999,NA,2,NA,NA,1,NA,NA,1,1,7870,117,73,NA,NA,NA,NA,6,"611M1",1,NA,NA,1,NA,6000,6000,53,NA,700,-9,41,1,2,1,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"1520XX",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,0,4,4,3,0,3,7,4,1,1,3,4,1,6,3,7,4,7,4,7,0,3,4,3,0,4,7,3,1,0,4,3,1,7,3,7,3,1,4,1,7,4,4,4,6,4,0,4,7,7,4,3,7,0,3,0,3,0,3,0,7,3,3,3,7,4,0,4,7,7,4,3,7,0,4,0,3,1,4,1,1,15,994
"P","2019GQ0129701",9,1,600,-9,4,41,1159866,17,19,1,NA,4,2,2,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,1200,0,38,0,2,6,9,0,1,0,0,4000,40,1,6,12,2,NA,4,999,999,NA,2,NA,NA,6,NA,NA,1,1,7870,NA,NA,NA,1200,-9,41,6,"611M1",1,NA,NA,999,NA,4000,5200,41,NA,NA,NA,NA,1,2,3,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"472140",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,31,16,1,16,17,17,2,17,1,31,17,30,18,16,17,31,30,17,18,33,15,2,16,2,1,30,16,30,16,17,33,17,30,1,1,16,17,31,31,16,2,16,32,18,17,16,32,17,32,1,17,1,17,17,17,2,1,17,18,2,17,34,16,33,30,1,17,2,18,16,1,16,1,32,32,17,17,1,1,17,1,0,0,995
