PUMA,BLOCK,hh_id
300,410359720003032,521
300,410359720003032,521
300,410359720003032,521
300,410359720003032,521
300,410359720003032,521
300,410359720003032,560
300,410359720003032,642
300,410359720003032,642
300,410359720003032,642
300,410359720003032,642
300,410359720003032,642
300,410359720003032,642
300,410359720003032,642
300,410359720003032,642
300,410359720003032,642
300,410359720003032,642
300,410359720003032,642
300,410359720003032,642
300,410359720003032,642
300,410359720003032,642
300,410359720003032,642
300,410359720003032,642
300,410359720003032,663
300,410359720003032,663
300,410359720003032,663
300,410359720003032,663
300,410359720003032,750
300,410359720003032,893
300,410359720003032,893
300,410359720003032,958
300,410359720003032,958
300,410359720003032,958
300,410359720003032,958
300,410359720003032,958
300,410359720003032,958
300,410359720003032,958
300,410359720003032,958
300,410359720003032,958
300,410359720003032,958
300,410359720003032,958
300,410359720003032,958
300,410359720003032,984
300,410359720003032,1281
300,410359720003032,1281
300,410359720003032,1281
300,410359720003032,1281
300,410359720003032,1281
300,410359720003032,1281
300,410359720003032,1281
300,410359720003032,1281
300,410359720003032,1281
300,410359720003032,1289
300,410359720003032,1289
300,410359720003032,1318
300,410359720003032,1318
300,410359720003032,1318
300,410359720003032,1318
300,410359720003032,1318
300,410359720003032,1318
300,410359720003032,1318
300,410359720003032,1318
300,410359720003032,1318
300,410359720003032,1318
300,410359720003032,1318
300,410359720003032,1318
300,410359720003032,1318
300,410359720003032,1318
300,410359720003032,1318
300,410359720003032,1318
300,410359720003032,1318
300,410359720003032,1318
300,410359720003032,1492
300,410359720003032,1492
300,410359720003032,1492
300,410359720003032,1492
300,410359720003032,1492
300,410359720003032,1492
300,410359720003032,1492
300,410359720003032,1492
300,410359720003032,1492
300,410359720003032,1492
300,410359720003032,1492
300,410359720003032,1492
300,410359720003032,1492
300,410359720003032,1546
300,410359720003032,1546
300,410359720003032,1546
300,410359720003032,1546
300,410359720003032,1546
300,410359720003032,1546
300,410359720003032,1546
300,410359720003032,1546
300,410359720003032,1546
300,410359720003032,1607
300,410359720003032,1607
300,410359720003032,1607
300,410359720003032,1607
300,410359720003032,1607
300,410359720003032,1612
300,410359720003032,1612
300,410359720003032,1612
300,410359720003032,1612
300,410359720003032,1612
300,410359720003032,1612
300,410359720003032,1612
300,410359720003032,1612
300,410359720003032,1612
300,410359720003032,1613
300,410359720003032,1613
300,410359720003032,1613
300,410359720003032,1613
300,410359720003032,1613
300,410359720003032,1613
300,410359720003032,1614
300,410359720003032,1614
300,410359720003032,1614
300,410359720003032,1614
300,410359720003032,1614
300,410359720003032,1614
300,410359720003032,1614
300,410359720003032,1614
300,410359720003032,1614
300,410359720003032,1614
300,410359720003032,1614
300,410359720003032,1614
300,410359720003032,1614
300,410359720003032,1614
300,410359720003032,1614
300,410359720003032,1614
300,410359720003032,1614
300,410359720003032,1614
300,410359720003032,1614
300,410359720003032,1614
300,410359720003032,1625
300,410359720003032,1625
300,410359720003032,1625
300,410359720003032,1625
300,410359720003032,1625
300,410359720003032,1625
300,410359720003032,1625
300,410359720003032,1631
300,410359720003032,1631
300,410359720003032,1631
300,410359720003032,1631
300,410359720003032,1631
300,410359720003032,1631
300,410359720003032,1631
300,410359720003032,1631
300,410359720003032,1631
300,410359720003032,1631
300,410359720003032,1631
300,410359720003032,1631
300,410359720003032,1631
300,410359720003032,1633
300,410359720003032,1633
300,410359720003032,1633
300,410359720003032,1633
300,410359720003032,1633
300,410359720003032,1633
300,410359720003032,1633
300,410359720003032,1633
300,410359720003032,1633
300,410359720003032,1633
300,410359720003032,1633
300,410359720003032,1633
300,410359720003032,1633
300,410359720003032,1633
300,410359720003032,1633
300,410359720003032,1633
300,410359720003032,1633
300,410359720003032,1633
300,410359720003032,1633
300,410359720003032,1687
300,410359720003032,1687
300,410359720003032,1687
300,410359720003032,1687
300,410359720003032,1687
300,410359720003032,1687
300,410359720003032,1687
300,410359720003032,1687
300,410359720003032,1687
300,410359720003032,1687
300,410359720003032,1687
300,410359720003032,1687
300,410359720003032,1687
300,410359720003032,1687
300,410359720003032,1687
300,410359720003032,1724
300,410359720003032,1724
300,410359720003032,1724
300,410359720003032,1800
300,410359720003032,1800
300,410359720003032,1800
300,410359720003032,1800
300,410359720003032,1800
300,410359720003032,1800
300,410359720003032,1800
300,410359720003032,1800
300,410359720003032,1813
300,410359720003032,1813
300,410359720003032,1813
300,410359720003032,1813
300,410359720003032,1813
300,410359720003032,1813
300,410359720003032,1813
300,410359720003032,1813
300,410359720003032,1813
300,410359720003032,1813
300,410359720003032,1813
300,410359720003032,1813
300,410359720003032,1867
300,410359720003032,1867
300,410359720003032,1867
300,410359720003032,1867
300,410359720003032,1911
300,410359720003032,1911
300,410359720003032,1911
300,410359720003032,1911
300,410359720003032,1911
300,410359720003032,1911
300,410359720003032,1911
300,410359720003032,1911
300,410359720003032,1911
300,410359720003032,1911
300,410359720003032,1911
300,410359720003032,1911
300,410359720003032,1911
300,410359720003032,1911
300,410359720003032,1911
300,410359720003032,1911
300,410359720003032,1911
300,410359720003032,1911
300,410359720003032,1970
300,410359720003032,1970
300,410359720003032,1970
300,410359720003032,1970
300,410359720003032,1970
300,410359720003032,1970
300,410359720003032,1970
300,410359720003032,2009
300,410359720003032,2010
300,410359720003032,2010
300,410359720003032,2010
300,410359720003032,2010
300,410359720003032,2010
300,410359720003032,2010
300,410359720003032,2010
300,410359720003032,2010
300,410359720003032,2010
300,410359720003032,2010
300,410359720003032,2010
300,410359720003032,2010
300,410359720003032,2010
300,410359720003032,2010
300,410359720003032,2010
300,410359720003032,2065
300,410359720003032,2065
300,410359720003032,2065
300,410359720003032,2065
300,410359720003032,2065
300,410359720003032,2065
300,410359720003032,2166
300,410359720003032,2166
300,410359720003032,2166
300,410359720003032,2166
300,410359720003032,2166
300,410359720003032,2166
300,410359720003032,2166
300,410359720003032,2166
300,410359720003032,2166
300,410359720003032,2199
300,410359720003032,2199
300,410359720003032,2199
300,410359720003032,2199
300,410359720003032,2199
300,410359720003032,2199
300,410359720003032,2199
300,410359720003032,2199
300,410359720003032,2207
300,410359720003032,2207
300,410359720003032,2207
300,410359720003032,2207
300,410359720003032,2207
300,410359720003032,2207
300,410359720003032,2207
300,410359720003032,2207
300,410359720003032,2207
300,410359720003032,2207
300,410359720003032,2207
300,410359720003032,2207
300,410359720003032,2207
300,410359720003032,2207
300,410359720003032,2207
300,410359720003032,2207
300,410359720003032,2234
300,410359720003032,2234
300,410359720003032,2234
300,410359720003032,2234
300,410359720003032,2234
300,410359720003032,2234
300,410359720003032,2234
300,410359720003032,2234
300,410359720003032,2234
300,410359720003032,2234
300,410359720003032,2234
300,410359720003032,2274
300,410359720003032,2274
300,410359720003032,2274
300,410359720003032,2274
300,410359720003032,2274
300,410359720003032,2274
300,410359720003032,2274
300,410359720003032,2274
300,410359720003032,2274
300,410359720003032,2274
300,410359720003032,2274
300,410359720003032,2274
300,410359720003032,2279
300,410359720003032,2279
300,410359720003032,2279
300,410359720003032,2279
300,410359720003032,2279
300,410359720003032,2279
300,410359720003032,2279
300,410359720003032,2279
300,410359720003032,2279
300,410359720003032,2279
300,410359720003032,2279
300,410359720003032,2279
300,410359720003032,2279
300,410359720003032,2390
300,410359720003032,2390
300,410359720003032,2390
300,410359720003032,2390
300,410359720003032,2390
300,410359720003032,2390
300,410359720003032,2390
300,410359720003032,2390
300,410359720003032,2390
300,410359720003032,2390
300,410359720003032,2390
300,410359720003032,2390
300,410359720003032,2390
300,410359720003032,2435
300,410359720003032,2435
300,410359720003032,2435
300,410359720003032,2435
300,410359720003032,2435
300,410359720003032,2435
300,410359720003032,2435
300,410359720003032,2435
300,410359720003032,2435
300,410359720003032,2501
300,410359720003032,2501
300,410359720003032,2501
300,410359720003032,2501
300,410359720003032,2501
300,410359720003032,2501
300,410359720003032,2501
300,410359720003032,2501
300,410359720003032,2522
300,410359720003032,2522
300,410359720003032,2522
300,410359720003032,2522
300,410359720003032,2522
300,410359720003032,2522
300,410359720003032,2522
300,410359720003032,2522
300,410359720003032,2522
300,410359720003032,2522
300,410359720003032,2522
300,410359720003032,2522
300,410359720003032,2528
300,410359720003032,2528
300,410359720003032,2528
300,410359720003032,2528
300,410359720003032,2528
300,410359720003032,2528
300,410359720003032,2528
300,410359720003032,2528
300,410359720003032,2528
300,410359720003032,2528
300,410359720003032,2528
300,410359720003032,2572
300,410359720003032,2572
300,410359720003032,2572
300,410359720003032,2572
300,410359720003032,2572
300,410359720003032,2572
300,410359720003032,2572
300,410359720003032,2572
300,410359720003032,2572
300,410359720003032,2572
300,410359720003032,2576
300,410359720003032,2576
300,410359720003032,2576
300,410359720003032,2576
300,410359720003032,2576
300,410359720003032,2576
300,410359720003032,2576
300,410359720003032,2576
300,410359720003032,2583
300,410359720003032,2583
300,410359720003032,2583
300,410359720003032,2583
300,410359720003032,2602
300,410359720003032,2602
300,410359720003032,2602
300,410359720003032,2602
300,410359720003032,2602
300,410359720003032,2602
300,410359720003032,2602
300,410359720003032,2602
300,410359720003032,2602
300,410359720003032,2602
300,410359720003032,2614
300,410359720003032,2614
300,410359720003032,2614
300,410359720003032,2614
300,410359720003032,2614
300,410379601001417,361
300,410379601001417,893
300,410379601001417,1318
300,410379601001417,1492
300,410379601001417,1631
300,410379601001417,1687
300,410379601001417,1867
300,410379601001417,1970
300,410379601001417,2199
300,410379601001417,2274
300,410379601001417,2522
300,410379601001417,2572
300,410379601001417,2576
300,410459703002024,36
300,410459703002024,36
300,410459703002024,101
300,410459703002024,101
300,410459703002024,101
300,410459703002024,135
300,410459703002024,135
300,410459703002024,135
300,410459703002024,352
300,410459703002024,361
300,410459703002024,363
300,410459703002024,406
300,410459703002024,406
300,410459703002024,642
300,410459703002024,1318
300,410459703002024,1318
300,410459703002024,1492
300,410459703002024,1546
300,410459703002024,1613
300,410459703002024,1614
300,410459703002024,1614
300,410459703002024,1631
300,410459703002024,1813
300,410459703002024,2010
300,410459703002024,2010
300,410459703002024,2065
300,410459703002024,2065
300,410459703002024,2166
300,410459703002024,2279
300,410459703002024,2390
300,410459703002024,2501
300,410459703002024,2522
300,410459703002024,2528
300,410459703002024,2583
300,410459703002024,2602
300,410459703002024,2602
300,410459703002024,2614
300,410459707001080,36
300,410459707001080,135
300,410459707001080,363
300,410459707001080,406
300,410459707001080,663
300,410459707001080,1281
300,410459707001080,1813
300,410459707001080,1911
300,410459707001080,2207
400,410170013022012,1745
400,410170013022012,1745
400,410170013022012,1745
400,410170013022012,1745
400,410170013022012,1745
400,410170013022012,1745
400,410170013022012,1745
400,410170013022012,1745
400,410170013022012,1745
400,410170013022012,1745
400,410170013022012,2048
400,410170013022012,2048
400,410170013022012,2048
400,410170013022012,2048
400,410170013022012,2048
400,410170013022012,2048
400,410170013022012,2048
400,410170013022012,2048
400,410170013022012,2048
400,410170013022012,2048
400,410170013022012,2048
400,410170013022012,2048
400,410170013022012,2048
400,410170013022012,2048
400,410170013022012,2048
400,410170013022012,2048
400,410170013022012,2048
400,410170013022012,2048
400,410170013022012,2048
400,410170013022012,2048
400,410170013022012,2048
400,410170013022012,2048
400,410170013022012,2048
400,410170013022012,2237
400,410170013022012,2237
400,410170013022012,2237
400,410170013022012,2237
400,410170013022012,2237
400,410170014012036,1745
400,410170014012036,1745
400,410170014012036,1745
400,410170014012036,1745
400,410170014012036,1745
400,410170014012036,1745
400,410170014012036,1745
400,410170014012036,1745
400,410170014012036,1745
400,410170014012036,1745
400,410170014012036,1745
400,410170014012036,1745
400,410170014012036,1745
400,410170014012036,1745
400,410170014012036,1745
400,410170014012036,1745
400,410170014012036,1745
400,410170014012036,1745
400,410170014012036,1745
400,410170014012036,1745
400,410170014012036,1745
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2048
400,410170014012036,2237
400,410170014012036,2237
400,410170014012036,2237
400,410170014012036,2237
400,410170014012036,2237
400,410170014012036,2237
400,410170014012036,2237
400,410170014012036,2237
400,410170014012036,2237
400,410170014012036,2237
400,410170014012036,2237
400,410170014012036,2237
400,410170014012036,2237
400,410170014012036,2237
400,410170014012036,2237
500,410079511003065,38
500,410079511003065,38
500,410079511003065,51
500,410079511003065,51
500,410079511003065,51
500,410079511003065,51
500,410079511003065,148
500,410079511003065,148
500,410079511003065,148
500,410079511003065,228
500,410079511003065,375
500,410079511003065,375
500,410079511003065,375
500,410079511003065,456
500,410079511003065,456
500,410079511003065,720
500,410079511003065,767
500,410079511003065,767
500,410079511003065,840
500,410079511003065,840
500,410079511003065,840
500,410079511003065,915
500,410079511003065,915
500,410079511003065,915
500,410079511003065,1148
500,410079511003065,1148
500,410079511003065,1148
500,410079511003065,1148
500,410079511003065,1148
500,410079511003065,1349
500,410079511003065,1407
500,410079511003065,1445
500,410079511003065,1523
500,410079511003065,1523
500,410079511003065,1537
500,410079511003065,1624
500,410079511003065,1667
500,410079511003065,1667
500,410079511003065,1667
500,410079511003065,1667
500,410079511003065,1667
500,410079511003065,1729
500,410079511003065,1729
500,410079511003065,1729
500,410079511003065,1729
500,410079511003065,1729
500,410079511003065,1729
500,410079511003065,1729
500,410079511003065,1729
500,410079511003065,1729
500,410079511003065,1729
500,410079511003065,1825
500,410079511003065,1825
500,410079511003065,1825
500,410079511003065,1825
500,410079511003065,1825
500,410079511003065,1929
500,410079511003065,1929
500,410079511003065,1929
500,410079511003065,1929
500,410079511003065,1929
500,410079511003065,1929
500,410079511003065,1929
500,410079511003065,1997
500,410079511003065,1997
500,410079511003065,2075
500,410079511003065,2153
500,410079511003065,2259
500,410079511003065,2273
500,410079511003065,2273
500,410079511003065,2325
500,410079511003065,2325
500,410079511003065,2395
500,410079511003065,2395
500,410079511003065,2395
500,410079511003065,2455
500,410419517001024,38
500,410419517001024,38
500,410419517001024,38
500,410419517001024,38
500,410419517001024,38
500,410419517001024,38
500,410419517001024,51
500,410419517001024,51
500,410419517001024,51
500,410419517001024,51
500,410419517001024,51
500,410419517001024,51
500,410419517001024,51
500,410419517001024,51
500,410419517001024,51
500,410419517001024,51
500,410419517001024,51
500,410419517001024,148
500,410419517001024,148
500,410419517001024,148
500,410419517001024,148
500,410419517001024,148
500,410419517001024,148
500,410419517001024,148
500,410419517001024,148
500,410419517001024,148
500,410419517001024,148
500,410419517001024,148
500,410419517001024,228
500,410419517001024,228
500,410419517001024,228
500,410419517001024,228
500,410419517001024,228
500,410419517001024,375
500,410419517001024,375
500,410419517001024,375
500,410419517001024,375
500,410419517001024,375
500,410419517001024,375
500,410419517001024,375
500,410419517001024,456
500,410419517001024,456
500,410419517001024,456
500,410419517001024,456
500,410419517001024,456
500,410419517001024,456
500,410419517001024,720
500,410419517001024,720
500,410419517001024,720
500,410419517001024,720
500,410419517001024,720
500,410419517001024,720
500,410419517001024,720
500,410419517001024,720
500,410419517001024,720
500,410419517001024,720
500,410419517001024,767
500,410419517001024,767
500,410419517001024,767
500,410419517001024,767
500,410419517001024,840
500,410419517001024,840
500,410419517001024,840
500,410419517001024,840
500,410419517001024,840
500,410419517001024,840
500,410419517001024,840
500,410419517001024,915
500,410419517001024,915
500,410419517001024,915
500,410419517001024,915
500,410419517001024,915
500,410419517001024,915
500,410419517001024,915
500,410419517001024,1148
500,410419517001024,1148
500,410419517001024,1148
500,410419517001024,1148
500,410419517001024,1148
500,410419517001024,1209
500,410419517001024,1209
500,410419517001024,1445
500,410419517001024,1445
500,410419517001024,1445
500,410419517001024,1445
500,410419517001024,1445
500,410419517001024,1445
500,410419517001024,1445
500,410419517001024,1445
500,410419517001024,1445
500,410419517001024,1445
500,410419517001024,1445
500,410419517001024,1485
500,410419517001024,1523
500,410419517001024,1523
500,410419517001024,1523
500,410419517001024,1523
500,410419517001024,1523
500,410419517001024,1523
500,410419517001024,1523
500,410419517001024,1523
500,410419517001024,1523
500,410419517001024,1523
500,410419517001024,1523
500,410419517001024,1523
500,410419517001024,1537
500,410419517001024,1537
500,410419517001024,1537
500,410419517001024,1537
500,410419517001024,1537
500,410419517001024,1537
500,410419517001024,1537
500,410419517001024,1537
500,410419517001024,1537
500,410419517001024,1667
500,410419517001024,1667
500,410419517001024,1667
500,410419517001024,1667
500,410419517001024,1667
500,410419517001024,1667
500,410419517001024,1667
500,410419517001024,1667
500,410419517001024,1667
500,410419517001024,1667
500,410419517001024,1667
500,410419517001024,1667
500,410419517001024,1667
500,410419517001024,1667
500,410419517001024,1667
500,410419517001024,1667
500,410419517001024,1667
500,410419517001024,1729
500,410419517001024,1729
500,410419517001024,1729
500,410419517001024,1729
500,410419517001024,1729
500,410419517001024,1729
500,410419517001024,1729
500,410419517001024,1729
500,410419517001024,1825
500,410419517001024,1825
500,410419517001024,1825
500,410419517001024,1825
500,410419517001024,1825
500,410419517001024,1929
500,410419517001024,1929
500,410419517001024,1929
500,410419517001024,1929
500,410419517001024,1929
500,410419517001024,1929
500,410419517001024,1929
500,410419517001024,1929
500,410419517001024,1929
500,410419517001024,1929
500,410419517001024,1929
500,410419517001024,1929
500,410419517001024,1929
500,410419517001024,1929
500,410419517001024,1929
500,410419517001024,1929
500,410419517001024,1929
500,410419517001024,1929
500,410419517001024,1929
500,410419517001024,1929
500,410419517001024,1929
500,410419517001024,1997
500,410419517001024,1997
500,410419517001024,1997
500,410419517001024,1997
500,410419517001024,1997
500,410419517001024,2075
500,410419517001024,2075
500,410419517001024,2075
500,410419517001024,2075
500,410419517001024,2075
500,410419517001024,2153
500,410419517001024,2153
500,410419517001024,2153
500,410419517001024,2153
500,410419517001024,2259
500,410419517001024,2259
500,410419517001024,2259
500,410419517001024,2259
500,410419517001024,2259
500,410419517001024,2273
500,410419517001024,2273
500,410419517001024,2273
500,410419517001024,2273
500,410419517001024,2273
500,410419517001024,2273
500,410419517001024,2273
500,410419517001024,2325
500,410419517001024,2325
500,410419517001024,2325
500,410419517001024,2325
500,410419517001024,2325
500,410419517001024,2325
500,410419517001024,2385
500,410419517001024,2385
500,410419517001024,2385
500,410419517001024,2385
500,410419517001024,2385
500,410419517001024,2385
500,410419517001024,2395
500,410419517001024,2395
500,410419517001024,2395
500,410419517001024,2395
500,410419517001024,2395
500,410419517001024,2395
500,410419517001024,2455
500,410419517001024,2455
500,410419517001024,2455
600,410030009002020,31
600,410030009002020,85
600,410030009002020,97
600,410030009002020,304
600,410030009002020,304
600,410030009002020,404
600,410030009002020,472
600,410030009002020,472
600,410030009002020,482
600,410030009002020,500
600,410030009002020,500
600,410030009002020,591
600,410030009002020,628
600,410030009002020,695
600,410030009002020,695
600,410030009002020,913
600,410030009002020,974
600,410030009002020,1005
600,410030009002020,1052
600,410030009002020,1212
600,410030009002020,1287
600,410030009002020,1415
600,410030009002020,1416
600,410030009002020,1427
600,410030009002020,1481
600,410030009002020,1673
600,410030009002020,1717
600,410030009002020,1860
600,410030009002020,1980
600,410030009002020,2018
600,410030009002020,2023
600,410030009002020,2185
600,410030009002020,2192
600,410030009002020,2322
600,410030009002020,2374
600,410030009002020,2376
600,410030009002020,2389
600,410030009002020,2529
600,410030011011016,143
600,410030011011016,402
600,410030011011016,423
600,410030011011016,500
600,410030011011016,517
600,410030011011016,966
600,410030011011016,1138
600,410030011011016,1140
600,410030011011016,1160
600,410030011011016,1268
600,410030011011016,1299
600,410030011011016,1388
600,410030011011016,1563
600,410030011011016,1716
600,410030011011016,1734
600,410030011011016,1857
600,410030011011016,2087
600,410030011011016,2190
600,410030011011016,2194
600,410030011011016,2212
600,410030011011016,2230
600,410030011011016,2247
600,410030011011016,2333
600,410030011011016,2599
600,410030011012005,23
600,410030011012005,77
600,410030011012005,94
600,410030011012005,94
600,410030011012005,97
600,410030011012005,138
600,410030011012005,381
600,410030011012005,402
600,410030011012005,402
600,410030011012005,432
600,410030011012005,500
600,410030011012005,500
600,410030011012005,591
600,410030011012005,603
600,410030011012005,628
600,410030011012005,687
600,410030011012005,710
600,410030011012005,710
600,410030011012005,726
600,410030011012005,864
600,410030011012005,868
600,410030011012005,880
600,410030011012005,903
600,410030011012005,913
600,410030011012005,1034
600,410030011012005,1052
600,410030011012005,1052
600,410030011012005,1219
600,410030011012005,1243
600,410030011012005,1301
600,410030011012005,1415
600,410030011012005,1524
600,410030011012005,1700
600,410030011012005,1716
600,410030011012005,1734
600,410030011012005,1771
600,410030011012005,1771
600,410030011012005,1881
600,410030011012005,1938
600,410030011012005,1959
600,410030011012005,1977
600,410030011012005,2032
600,410030011012005,2032
600,410030011012005,2042
600,410030011012005,2208
600,410030011012005,2247
600,410030011012005,2322
600,410030011012005,2351
600,410030011012005,2374
600,410030011012005,2389
600,410030011012005,2393
600,410030011012005,2393
600,410030011012005,2400
600,410030011012005,2464
600,410030011012005,2520
600,410030011012005,2597
600,410030011012005,2613
600,410030011013001,24
600,410030011013001,39
600,410030011013001,39
600,410030011013001,259
600,410030011013001,312
600,410030011013001,354
600,410030011013001,383
600,410030011013001,465
600,410030011013001,472
600,410030011013001,500
600,410030011013001,517
600,410030011013001,551
600,410030011013001,628
600,410030011013001,711
600,410030011013001,722
600,410030011013001,761
600,410030011013001,802
600,410030011013001,854
600,410030011013001,859
600,410030011013001,872
600,410030011013001,880
600,410030011013001,966
600,410030011013001,966
600,410030011013001,970
600,410030011013001,970
600,410030011013001,1005
600,410030011013001,1005
600,410030011013001,1008
600,410030011013001,1052
600,410030011013001,1052
600,410030011013001,1069
600,410030011013001,1109
600,410030011013001,1115
600,410030011013001,1166
600,410030011013001,1223
600,410030011013001,1250
600,410030011013001,1390
600,410030011013001,1428
600,410030011013001,1449
600,410030011013001,1489
600,410030011013001,1673
