geography,id,num_hh_control,num_hh_result,num_hh_diff
BLOCK,530110411054017,10,10,0
BLOCK,530110423003000,20,20,0
BLOCK,530110423003001,12,12,0
BLOCK,530110423003003,8,8,0
BLOCK,530110423003004,13,13,0
BLOCK,530110423003007,16,16,0
BLOCK,530110423003008,9,9,0
BLOCK,530110423003010,18,18,0
BLOCK,530110423003011,11,11,0
BLOCK,530110423003013,10,10,0
BLOCK,530110423003014,11,11,0
BLOCK,530110424002010,48,48,0
BLOCK,530110424002011,188,188,0
BLOCK,530110425001000,46,46,0
BLOCK,530110425001001,9,9,0
BLOCK,530110425001002,10,10,0
BLOCK,530110425001004,3,3,0
BLOCK,530110425001005,11,11,0
BLOCK,530110425001008,37,37,0
BLOCK,530110425001010,9,9,0
BLOCK,530110425001011,12,12,0
BLOCK,530110425001013,11,11,0
BLOCK,530110425001014,8,8,0
BLOCK,530110425001015,11,11,0
BLOCK,530110425001018,33,33,0
BLOCK,530110425001020,11,11,0
BLOCK,530110425001021,11,11,0
BLOCK,530110425001023,13,13,0
BLOCK,530110425001025,32,32,0
BLOCK,530110425001026,13,13,0
BLOCK,530110425001027,22,22,0
BLOCK,530110411051004,28,28,0
BLOCK,530110411051005,64,64,0
BLOCK,530110411051007,23,23,0
BLOCK,530110411051008,11,11,0
BLOCK,530110411051010,15,15,0
BLOCK,530110411051011,14,14,0
BLOCK,530110411051012,17,17,0
BLOCK,530110411051013,24,24,0
BLOCK,530110411051014,46,46,0
BLOCK,530110411051015,19,19,0
BLOCK,530110411052000,98,98,0
BLOCK,530110411052001,37,37,0
BLOCK,530110411052002,6,6,0
BLOCK,530110411052003,122,122,0
BLOCK,530110411052004,12,12,0
BLOCK,530110411052005,110,110,0
BLOCK,530110411052006,34,34,0
BLOCK,530110411052007,105,105,0
BLOCK,530110411052008,153,153,0
BLOCK,530110411052009,5,5,0
BLOCK,530110411053000,19,19,0
BLOCK,530110411053001,94,94,0
BLOCK,530110425002025,58,58,0
BLOCK,530110425002028,44,44,0
BLOCK,530110425002030,36,36,0
BLOCK,530110425002039,87,87,0
BLOCK,530110425002042,1,1,0
BLOCK,530110411054018,17,17,0
BLOCK,530110411071001,26,26,0
BLOCK,530110411071002,14,14,0
BLOCK,530110411071003,20,20,0
BLOCK,530110411071005,234,234,0
BLOCK,530110411071006,14,14,0
BLOCK,530110411071008,10,10,0
BLOCK,530110411071009,18,18,0
BLOCK,530110411071012,17,17,0
BLOCK,530110411071013,19,19,0
BLOCK,530110411071015,7,7,0
BLOCK,530110411071016,23,23,0
BLOCK,530110411071018,16,16,0
BLOCK,530110411071019,30,30,0
BLOCK,530110411071021,10,10,0
BLOCK,530110411071022,5,5,0
BLOCK,530110411072000,12,12,0
BLOCK,530110411072001,79,79,0
BLOCK,530110411072002,71,71,0
BLOCK,530110411072003,16,16,0
BLOCK,530110411072004,17,17,0
BLOCK,530110411072005,16,16,0
BLOCK,530110411072006,104,104,0
BLOCK,530110411072007,5,5,0
BLOCK,530110411072008,16,16,0
BLOCK,530110411072009,113,113,0
BLOCK,530110411072010,37,37,0
BLOCK,530110411101000,11,11,0
BLOCK,530110411101002,34,34,0
BLOCK,530110411101003,56,56,0
BLOCK,530110411101005,14,14,0
BLOCK,530110411101006,36,36,0
BLOCK,530110411101007,250,250,0
BLOCK,530110411101009,22,22,0
BLOCK,530110411102000,17,17,0
BLOCK,530110411102002,26,26,0
BLOCK,530110425002000,17,17,0
BLOCK,530110425002001,14,14,0
BLOCK,530110425002002,15,15,0
BLOCK,530110425002003,13,13,0
BLOCK,530110425002004,42,42,0
BLOCK,530110425002008,4,4,0
BLOCK,530110425002010,7,7,0
BLOCK,530110425002011,11,11,0
BLOCK,530110425002014,12,12,0
