geography,id,num_hh_control,num_hh_result,num_hh_diff
BLOCK,410510036022026,11,11,0
BLOCK,410510066012008,31,31,0
BLOCK,410510066021015,4,4,0
BLOCK,410510087001013,30,30,0
BLOCK,410499701013121,9,9,0
BLOCK,410470014011016,88,88,0
BLOCK,410470014012018,139,139,0
BLOCK,410510022033007,37,37,0
BLOCK,410079513001067,112,112,0
BLOCK,410510036023015,4,4,0
BLOCK,410510036024022,15,15,0
BLOCK,410510040035021,6,6,0
BLOCK,410510051033008,6,6,0
BLOCK,410510066024005,23,23,0
BLOCK,410510023033017,6,6,0
BLOCK,410510104072016,10,10,0
BLOCK,410079512003271,3,3,0
BLOCK,410390033013010,1,1,0
BLOCK,410390033022002,13,13,0
BLOCK,410390024032014,23,23,0
BLOCK,410390033023031,1,1,0
BLOCK,410390034002006,24,24,0
BLOCK,410390034003001,58,58,0
BLOCK,410390044034017,10,10,0
BLOCK,410390044043002,14,14,0
BLOCK,410390018013000,78,78,0
BLOCK,410390018031001,7,7,0
BLOCK,410390025041005,4,4,0
BLOCK,410390025042001,197,197,0
BLOCK,410390045021017,2,2,0
BLOCK,410390045022020,101,101,0
BLOCK,410419506023009,85,85,0
BLOCK,410390019041006,75,75,0
BLOCK,410390025061006,45,45,0
BLOCK,410419508001037,4,4,0
BLOCK,410430302011014,22,22,0
BLOCK,410390020012011,25,25,0
BLOCK,410390020021010,1,1,0
BLOCK,410390037001001,225,225,0
BLOCK,410390024041054,5,5,0
BLOCK,410390034004008,13,13,0
BLOCK,410390044053011,2,2,0
BLOCK,410390018033000,57,57,0
BLOCK,410390035002024,5,5,0
BLOCK,410390035004037,28,28,0
BLOCK,410419506022016,11,11,0
BLOCK,410390019023000,1,1,0
BLOCK,410390019024010,40,40,0
BLOCK,410390047003012,11,11,0
BLOCK,410390020023001,136,136,0
BLOCK,410390021011012,3,3,0
BLOCK,410390027001023,31,31,0
BLOCK,410390038012009,52,52,0
BLOCK,410390038021004,73,73,0
BLOCK,410390047002028,9,9,0
BLOCK,410390027002028,76,76,0
BLOCK,410390028001006,5,5,0
BLOCK,410390028001025,6,6,0
BLOCK,410390038023006,46,46,0
BLOCK,410390047004031,6,6,0
BLOCK,410419503031001,8,8,0
BLOCK,410390022011012,28,28,0
BLOCK,410430206012026,5,5,0
BLOCK,410430206023003,8,8,0
BLOCK,410390022011031,7,7,0
BLOCK,410390022011046,14,14,0
BLOCK,410390022031007,8,8,0
BLOCK,410390028003026,17,17,0
BLOCK,410390039002029,30,30,0
BLOCK,410419503041012,7,7,0
BLOCK,410419503041028,28,28,0
BLOCK,410390023011029,10,10,0
BLOCK,410390023012012,50,50,0
BLOCK,410390031011012,15,15,0
BLOCK,410390031012002,15,15,0
BLOCK,410390041002000,123,123,0
BLOCK,410390048002027,4,4,0
BLOCK,410419504011017,4,4,0
BLOCK,410390023013019,9,9,0
BLOCK,410390023021000,30,30,0
BLOCK,410390023021026,2,2,0
BLOCK,410390031031009,23,23,0
BLOCK,410390031042004,36,36,0
BLOCK,410390048003021,8,8,0
BLOCK,410419504021018,10,10,0
BLOCK,410430206012002,19,19,0
BLOCK,410390023021060,23,23,0
BLOCK,410390032011006,18,18,0
BLOCK,410390049002002,12,12,0
BLOCK,410430301002011,11,11,0
BLOCK,410390023023023,7,7,0
BLOCK,410390032023023,12,12,0
BLOCK,410419506012010,21,21,0
BLOCK,410079506001014,3,3,0
BLOCK,410030004011007,63,63,0
BLOCK,410050223021006,2,2,0
BLOCK,410050204014033,6,6,0
BLOCK,410050204032012,122,122,0
BLOCK,410050204042022,98,98,0
BLOCK,410050223012005,13,13,0
BLOCK,410050223012056,7,7,0
BLOCK,410019506001092,1,1,0
BLOCK,410019506002010,7,7,0
BLOCK,410050205032012,25,25,0
BLOCK,410050205042006,2,2,0
BLOCK,410050205044005,4,4,0
BLOCK,410050232011043,2,2,0
BLOCK,410050232012034,20,20,0
BLOCK,410019506003064,2,2,0
BLOCK,410030010012007,29,29,0
BLOCK,410050205061008,7,7,0
BLOCK,410050205072007,32,32,0
